dataset,dimensions,train_time,test_time,accuracy,f1
PTC_FM,10000,0.16,0.08,57.14,57.14
dataset,dimensions,train_time,test_time,accuracy,f1
MUTAG,10000,0.08,0.04,43.86,43.86
