dataset,dimensions,train_time,test_time,accuracy,f1
PTC_FR,10000,0.74,0.35,50.94,50.94
dataset,dimensions,train_time,test_time,accuracy,f1
MUTAG,10000,0.48,0.22,78.95,78.95
