epoch,accuracy,resources,train_duration,train_set_size,test_duration,test_set_size,dimensions,device,dataset
9,0.884399950504303,0.5,147.78415608406067,60000,15.17854642868042,10000,10000,cuda:3,MNIST
10,0.9005999565124512,0.5,131.56932711601257,60000,14.594575643539429,10000,10000,cuda:3,MNIST
1,0.8757999539375305,0.4000000059604645,148.27769947052002,60000,20.64853262901306,10000,10000,cuda:3,MNIST
2,0.8965999484062195,0.4000000059604645,166.30000185966492,60000,21.007641553878784,10000,10000,cuda:3,MNIST
3,0.8628000020980835,0.4000000059604645,168.45450282096863,60000,21.018112659454346,10000,10000,cuda:3,MNIST
4,0.9063999652862549,0.4000000059604645,169.13807153701782,60000,20.452783823013306,10000,10000,cuda:3,MNIST
5,0.9031999707221985,0.4000000059604645,166.83160996437073,60000,20.448601245880127,10000,10000,cuda:3,MNIST
6,0.909500002861023,0.4000000059604645,165.92670369148254,60000,21.08099865913391,10000,10000,cuda:3,MNIST
7,0.9199000000953674,0.4000000059604645,171.8087022304535,60000,20.238629579544067,10000,10000,cuda:3,MNIST
8,0.9115999937057495,0.4000000059604645,166.73592710494995,60000,20.8536434173584,10000,10000,cuda:3,MNIST
9,0.898099958896637,0.4000000059604645,170.07805848121643,60000,20.711217641830444,10000,10000,cuda:3,MNIST
10,0.9275999665260315,0.4000000059604645,169.19966197013855,60000,20.863389253616333,10000,10000,cuda:3,MNIST
1,0.887499988079071,0.30000001192092896,159.36096239089966,60000,21.04963254928589,10000,10000,cuda:3,MNIST
2,0.8299999833106995,0.30000001192092896,162.08383774757385,60000,20.518690586090088,10000,10000,cuda:3,MNIST
3,0.9041999578475952,0.30000001192092896,156.59148716926575,60000,21.324918746948242,10000,10000,cuda:3,MNIST
4,0.9027999639511108,0.30000001192092896,161.7448446750641,60000,20.164602279663086,10000,10000,cuda:3,MNIST
5,0.8702999949455261,0.30000001192092896,164.427081823349,60000,20.52888011932373,10000,10000,cuda:3,MNIST
6,0.8734999895095825,0.30000001192092896,163.3997025489807,60000,20.23675775527954,10000,10000,cuda:3,MNIST
7,0.887499988079071,0.30000001192092896,158.49119186401367,60000,20.399677753448486,10000,10000,cuda:3,MNIST
8,0.9042999744415283,0.30000001192092896,126.32923221588135,60000,16.92115044593811,10000,10000,cuda:3,MNIST
9,0.8926999568939209,0.30000001192092896,127.67770648002625,60000,21.152134895324707,10000,10000,cuda:3,MNIST
10,0.9298999905586243,0.30000001192092896,163.62600755691528,60000,21.048532485961914,10000,10000,cuda:3,MNIST
1,0.8746999502182007,0.20000000298023224,148.97268748283386,60000,21.069344520568848,10000,10000,cuda:3,MNIST
2,0.8716999888420105,0.20000000298023224,147.8946931362152,60000,18.85381007194519,10000,10000,cuda:3,MNIST
3,0.880899965763092,0.20000000298023224,143.59085869789124,60000,20.666895627975464,10000,10000,cuda:3,MNIST
4,0.8876999616622925,0.20000000298023224,152.87210607528687,60000,21.15254831314087,10000,10000,cuda:3,MNIST
5,0.8899999856948853,0.20000000298023224,154.11686396598816,60000,23.28529953956604,10000,10000,cuda:3,MNIST
6,0.8583999872207642,0.20000000298023224,149.51420402526855,60000,20.333165645599365,10000,10000,cuda:3,MNIST
7,0.9009999632835388,0.20000000298023224,148.5068666934967,60000,19.684329748153687,10000,10000,cuda:3,MNIST
8,0.9063999652862549,0.20000000298023224,134.8804473876953,60000,19.7775559425354,10000,10000,cuda:3,MNIST
9,0.8798999786376953,0.20000000298023224,148.2106418609619,60000,20.492153644561768,10000,10000,cuda:3,MNIST
10,0.9145999550819397,0.20000000298023224,163.67578554153442,60000,20.371248722076416,10000,10000,cuda:3,MNIST
1,0.8120999932289124,0.10000000149011612,139.7846930027008,60000,20.019081830978394,10000,10000,cuda:3,MNIST
2,0.859499990940094,0.10000000149011612,140.72411251068115,60000,20.92624855041504,10000,10000,cuda:3,MNIST
3,0.7874999642372131,0.10000000149011612,145.2218532562256,60000,20.570858478546143,10000,10000,cuda:3,MNIST
4,0.8574000000953674,0.10000000149011612,154.7383964061737,60000,21.16440486907959,10000,10000,cuda:3,MNIST
5,0.8619999885559082,0.10000000149011612,140.94541263580322,60000,20.85897660255432,10000,10000,cuda:3,MNIST
6,0.8369999527931213,0.10000000149011612,146.103262424469,60000,20.682294845581055,10000,10000,cuda:3,MNIST
7,0.875499963760376,0.10000000149011612,144.68192839622498,60000,20.71754479408264,10000,10000,cuda:3,MNIST
8,0.8752999901771545,0.10000000149011612,146.42031240463257,60000,20.80983877182007,10000,10000,cuda:3,MNIST
9,0.8841999769210815,0.10000000149011612,140.6989905834198,60000,20.792498350143433,10000,10000,cuda:3,MNIST
10,0.8607999682426453,0.10000000149011612,140.41341757774353,60000,20.792091846466064,10000,10000,cuda:3,MNIST
1,0.5920999646186829,0.0,132.31957459449768,60000,21.095112800598145,10000,10000,cuda:3,MNIST
2,0.6746000051498413,0.0,132.55805945396423,60000,20.69556427001953,10000,10000,cuda:3,MNIST
3,0.3553999960422516,0.0,131.48015594482422,60000,20.953836917877197,10000,10000,cuda:3,MNIST
4,0.2239999920129776,0.0,129.37913179397583,60000,17.7174334526062,10000,10000,cuda:3,MNIST
5,0.2847999930381775,0.0,122.45278930664062,60000,20.081428050994873,10000,10000,cuda:3,MNIST
6,0.343099981546402,0.0,127.45152378082275,60000,20.488993644714355,10000,10000,cuda:3,MNIST
7,0.366599977016449,0.0,130.8795862197876,60000,20.76904296875,10000,10000,cuda:3,MNIST
8,0.4424999952316284,0.0,132.50045824050903,60000,20.629008769989014,10000,10000,cuda:3,MNIST
9,0.34869998693466187,0.0,131.91477131843567,60000,20.932082891464233,10000,10000,cuda:3,MNIST
10,0.2818000018596649,0.0,132.33206009864807,60000,21.10981297492981,10000,10000,cuda:3,MNIST
1,0.8830999732017517,1.0,214.0633487701416,60000,20.57246708869934,10000,10000,cuda:3,MNIST
2,0.9296999573707581,1.0,216.2536563873291,60000,20.348145008087158,10000,10000,cuda:3,MNIST
3,0.8887999653816223,1.0,218.91910767555237,60000,20.38899302482605,10000,10000,cuda:3,MNIST
4,0.9343999624252319,1.0,215.30017256736755,60000,20.64015793800354,10000,10000,cuda:3,MNIST
5,0.9314000010490417,1.0,214.14420771598816,60000,19.955625534057617,10000,10000,cuda:3,MNIST
6,0.9149999618530273,1.0,214.9174907207489,60000,20.64236092567444,10000,10000,cuda:3,MNIST
7,0.9300999641418457,1.0,217.4255063533783,60000,20.825337409973145,10000,10000,cuda:3,MNIST
8,0.9493999481201172,1.0,216.80206084251404,60000,20.712063550949097,10000,10000,cuda:3,MNIST
9,0.9320999979972839,1.0,218.05848813056946,60000,20.578822135925293,10000,10000,cuda:3,MNIST
10,0.946399986743927,1.0,223.31945395469666,60000,20.112698554992676,10000,10000,cuda:3,MNIST
1,0.9132999777793884,0.8999999761581421,210.75517654418945,60000,20.82915949821472,10000,10000,cuda:3,MNIST
2,0.9131999611854553,0.8999999761581421,206.794495344162,60000,20.99704623222351,10000,10000,cuda:3,MNIST
3,0.926099956035614,0.8999999761581421,207.70761370658875,60000,20.81312847137451,10000,10000,cuda:3,MNIST
4,0.9002999663352966,0.8999999761581421,207.606853723526,60000,20.955549955368042,10000,10000,cuda:3,MNIST
5,0.920799970626831,0.8999999761581421,205.74677848815918,60000,21.07867670059204,10000,10000,cuda:3,MNIST
6,0.9063999652862549,0.8999999761581421,208.4240837097168,60000,20.73688054084778,10000,10000,cuda:3,MNIST
7,0.9351999759674072,0.8999999761581421,207.9817349910736,60000,20.545053243637085,10000,10000,cuda:3,MNIST
8,0.9435999989509583,0.8999999761581421,206.16584253311157,60000,20.741100549697876,10000,10000,cuda:3,MNIST
9,0.9418999552726746,0.8999999761581421,209.5212516784668,60000,20.8009295463562,10000,10000,cuda:3,MNIST
10,0.9420999884605408,0.8999999761581421,206.8319549560547,60000,20.504552602767944,10000,10000,cuda:3,MNIST
1,0.9090999960899353,0.800000011920929,199.59428882598877,60000,20.59425926208496,10000,10000,cuda:3,MNIST
2,0.9079999923706055,0.800000011920929,203.04168701171875,60000,21.18560028076172,10000,10000,cuda:3,MNIST
3,0.9128999710083008,0.800000011920929,197.74283051490784,60000,20.320305824279785,10000,10000,cuda:3,MNIST
4,0.9325999617576599,0.800000011920929,200.57093906402588,60000,20.623133897781372,10000,10000,cuda:3,MNIST
5,0.9296000003814697,0.800000011920929,199.7816128730774,60000,20.898718118667603,10000,10000,cuda:3,MNIST
6,0.8836999535560608,0.800000011920929,196.8063416481018,60000,20.904704809188843,10000,10000,cuda:3,MNIST
7,0.9196999669075012,0.800000011920929,163.64325785636902,60000,18.907617330551147,10000,10000,cuda:3,MNIST
8,0.9340999722480774,0.800000011920929,199.56403708457947,60000,20.94010829925537,10000,10000,cuda:3,MNIST
9,0.9222999811172485,0.800000011920929,202.819721698761,60000,20.480886220932007,10000,10000,cuda:3,MNIST
10,0.9348999857902527,0.800000011920929,199.2428638935089,60000,20.746798753738403,10000,10000,cuda:3,MNIST
1,0.8793999552726746,0.699999988079071,193.36044001579285,60000,23.529988527297974,10000,10000,cuda:3,MNIST
2,0.9136999845504761,0.699999988079071,193.3017702102661,60000,20.779398679733276,10000,10000,cuda:3,MNIST
3,0.9213999509811401,0.699999988079071,190.17919731140137,60000,20.567397594451904,10000,10000,cuda:3,MNIST
4,0.9239999651908875,0.699999988079071,190.19494009017944,60000,20.928587675094604,10000,10000,cuda:3,MNIST
5,0.9020999670028687,0.699999988079071,189.62522220611572,60000,20.80647039413452,10000,10000,cuda:3,MNIST
6,0.9323999881744385,0.699999988079071,189.26552081108093,60000,20.70233464241028,10000,10000,cuda:3,MNIST
7,0.920799970626831,0.699999988079071,194.26589512825012,60000,21.10205340385437,10000,10000,cuda:3,MNIST
8,0.9159999489784241,0.699999988079071,190.40039157867432,60000,20.352246284484863,10000,10000,cuda:3,MNIST
9,0.9129999876022339,0.699999988079071,195.5995171070099,60000,20.664182662963867,10000,10000,cuda:3,MNIST
10,0.9176999926567078,0.699999988079071,193.52048897743225,60000,20.498645305633545,10000,10000,cuda:3,MNIST
1,0.8747999668121338,0.6000000238418579,180.35768294334412,60000,20.708977699279785,10000,10000,cuda:3,MNIST
2,0.8342999815940857,0.6000000238418579,183.0617949962616,60000,20.87640357017517,10000,10000,cuda:3,MNIST
3,0.9314000010490417,0.6000000238418579,187.05876326560974,60000,20.741682767868042,10000,10000,cuda:3,MNIST
4,0.9279999732971191,0.6000000238418579,185.48972296714783,60000,20.646783351898193,10000,10000,cuda:3,MNIST
5,0.9109999537467957,0.6000000238418579,184.22103762626648,60000,20.952070236206055,10000,10000,cuda:3,MNIST
6,0.9294999837875366,0.6000000238418579,183.90911316871643,60000,20.951905250549316,10000,10000,cuda:3,MNIST
7,0.9325999617576599,0.6000000238418579,184.09141445159912,60000,20.836591720581055,10000,10000,cuda:3,MNIST
8,0.9055999517440796,0.6000000238418579,184.29612612724304,60000,20.802810192108154,10000,10000,cuda:3,MNIST
9,0.9452999830245972,0.6000000238418579,184.4025101661682,60000,20.824862241744995,10000,10000,cuda:3,MNIST
10,0.9127999544143677,0.6000000238418579,184.9581000804901,60000,20.452856302261353,10000,10000,cuda:3,MNIST
1,0.8801999688148499,0.5,172.76509022712708,60000,20.998267650604248,10000,10000,cuda:3,MNIST
2,0.910099983215332,0.5,173.8454372882843,60000,20.91207218170166,10000,10000,cuda:3,MNIST
3,0.9120000004768372,0.5,175.46437072753906,60000,23.989558458328247,10000,10000,cuda:3,MNIST
4,0.8791999816894531,0.5,177.36229276657104,60000,20.757230520248413,10000,10000,cuda:3,MNIST
5,0.9124999642372131,0.5,176.19021677970886,60000,20.94453740119934,10000,10000,cuda:3,MNIST
6,0.9006999731063843,0.5,173.0135850906372,60000,20.535383224487305,10000,10000,cuda:3,MNIST
7,0.9157999753952026,0.5,176.3459620475769,60000,20.708563566207886,10000,10000,cuda:3,MNIST
8,0.9276999831199646,0.5,186.1872067451477,60000,20.442444562911987,10000,10000,cuda:3,MNIST
9,0.8819999694824219,0.5,175.06780433654785,60000,20.913182020187378,10000,10000,cuda:3,MNIST
10,0.8786999583244324,0.5,180.8270926475525,60000,20.847845792770386,10000,10000,cuda:3,MNIST
1,0.8938999772071838,0.4000000059604645,169.68530297279358,60000,20.58105492591858,10000,10000,cuda:3,MNIST
2,0.9001999497413635,0.4000000059604645,165.88250374794006,60000,20.53487277030945,10000,10000,cuda:3,MNIST
3,0.8695999979972839,0.4000000059604645,166.30481123924255,60000,19.94320559501648,10000,10000,cuda:3,MNIST
4,0.8411999940872192,0.4000000059604645,167.50170135498047,60000,20.932941198349,10000,10000,cuda:3,MNIST
5,0.9215999841690063,0.4000000059604645,165.77516150474548,60000,20.95751953125,10000,10000,cuda:3,MNIST
6,0.8934999704360962,0.4000000059604645,164.5514063835144,60000,20.460508823394775,10000,10000,cuda:3,MNIST
7,0.9116999506950378,0.4000000059604645,171.51227259635925,60000,20.411266326904297,10000,10000,cuda:3,MNIST
8,0.9181999564170837,0.4000000059604645,164.6232545375824,60000,20.665370225906372,10000,10000,cuda:3,MNIST
9,0.8578999638557434,0.4000000059604645,167.18407344818115,60000,21.01776885986328,10000,10000,cuda:3,MNIST
10,0.9108999967575073,0.4000000059604645,174.65572834014893,60000,20.73775362968445,10000,10000,cuda:3,MNIST
1,0.8725000023841858,0.30000001192092896,157.46997022628784,60000,20.660711526870728,10000,10000,cuda:3,MNIST
2,0.8817999958992004,0.30000001192092896,158.7705147266388,60000,20.49838876724243,10000,10000,cuda:3,MNIST
3,0.8736000061035156,0.30000001192092896,156.80747818946838,60000,23.542171716690063,10000,10000,cuda:3,MNIST
4,0.8772000074386597,0.30000001192092896,156.54869437217712,60000,20.965969800949097,10000,10000,cuda:3,MNIST
5,0.8920999765396118,0.30000001192092896,165.16252279281616,60000,20.84108853340149,10000,10000,cuda:3,MNIST
6,0.914199948310852,0.30000001192092896,157.1889669895172,60000,20.44215178489685,10000,10000,cuda:3,MNIST
7,0.8765999674797058,0.30000001192092896,162.8305311203003,60000,20.764703035354614,10000,10000,cuda:3,MNIST
8,0.8973999619483948,0.30000001192092896,157.1604413986206,60000,21.259912252426147,10000,10000,cuda:3,MNIST
9,0.9264999628067017,0.30000001192092896,158.27466320991516,60000,20.49764347076416,10000,10000,cuda:3,MNIST
10,0.920699954032898,0.30000001192092896,159.39620161056519,60000,20.860776662826538,10000,10000,cuda:3,MNIST
1,0.8661999702453613,0.20000000298023224,150.3965609073639,60000,21.058347702026367,10000,10000,cuda:3,MNIST
2,0.8632999658584595,0.20000000298023224,148.487811088562,60000,20.567745208740234,10000,10000,cuda:3,MNIST
3,0.8269000053405762,0.20000000298023224,157.49417233467102,60000,21.01045536994934,10000,10000,cuda:3,MNIST
4,0.7920999526977539,0.20000000298023224,151.71570205688477,60000,20.999080419540405,10000,10000,cuda:3,MNIST
5,0.880899965763092,0.20000000298023224,149.0870795249939,60000,20.628194570541382,10000,10000,cuda:3,MNIST
6,0.9120000004768372,0.20000000298023224,149.58518314361572,60000,20.67333221435547,10000,10000,cuda:3,MNIST
7,0.8935999870300293,0.20000000298023224,148.6992003917694,60000,21.101715803146362,10000,10000,cuda:3,MNIST
8,0.8721999526023865,0.20000000298023224,149.12118101119995,60000,20.43582320213318,10000,10000,cuda:3,MNIST
9,0.9059000015258789,0.20000000298023224,152.36484694480896,60000,20.73829960823059,10000,10000,cuda:3,MNIST
10,0.8931999802589417,0.20000000298023224,150.42840337753296,60000,20.99740242958069,10000,10000,cuda:3,MNIST
1,0.8423999547958374,0.10000000149011612,162.58134484291077,60000,23.57395052909851,10000,10000,cuda:3,MNIST
2,0.8526999950408936,0.10000000149011612,140.0340292453766,60000,20.86982226371765,10000,10000,cuda:3,MNIST
3,0.8070999979972839,0.10000000149011612,140.23807835578918,60000,20.918562412261963,10000,10000,cuda:3,MNIST
4,0.8351999521255493,0.10000000149011612,140.08253622055054,60000,20.819811582565308,10000,10000,cuda:3,MNIST
5,0.8822000026702881,0.10000000149011612,142.60492491722107,60000,20.931375980377197,10000,10000,cuda:3,MNIST
6,0.8121999502182007,0.10000000149011612,144.6388554573059,60000,20.8904926776886,10000,10000,cuda:3,MNIST
7,0.8423999547958374,0.10000000149011612,139.53339004516602,60000,22.771239519119263,10000,10000,cuda:3,MNIST
8,0.8855999708175659,0.10000000149011612,140.4904375076294,60000,20.44828152656555,10000,10000,cuda:3,MNIST
9,0.8889999985694885,0.10000000149011612,140.8434031009674,60000,20.561925172805786,10000,10000,cuda:3,MNIST
10,0.8884999752044678,0.10000000149011612,140.39867758750916,60000,20.671674489974976,10000,10000,cuda:3,MNIST
1,0.6173999905586243,0.0,130.98108220100403,60000,21.156030893325806,10000,10000,cuda:3,MNIST
2,0.6722999811172485,0.0,131.31953477859497,60000,20.961947679519653,10000,10000,cuda:3,MNIST
3,0.4196999967098236,0.0,131.91427969932556,60000,20.53874707221985,10000,10000,cuda:3,MNIST
4,0.2272000014781952,0.0,154.90254068374634,60000,23.810604333877563,10000,10000,cuda:3,MNIST
5,0.2830999791622162,0.0,154.60966157913208,60000,21.25310730934143,10000,10000,cuda:3,MNIST
6,0.3375999927520752,0.0,132.78425192832947,60000,20.753763437271118,10000,10000,cuda:3,MNIST
7,0.3360999822616577,0.0,132.87720775604248,60000,21.20731234550476,10000,10000,cuda:3,MNIST
8,0.5023999810218811,0.0,132.3044638633728,60000,20.991976737976074,10000,10000,cuda:3,MNIST
9,0.19689999520778656,0.0,130.2942304611206,60000,20.307104349136353,10000,10000,cuda:3,MNIST
10,0.494299978017807,0.0,130.71533679962158,60000,20.79485321044922,10000,10000,cuda:3,MNIST
1,0.9078999757766724,1.0,214.02957344055176,60000,20.036619186401367,10000,10000,cuda:3,MNIST
2,0.8981999754905701,1.0,213.65497136116028,60000,20.079954385757446,10000,10000,cuda:3,MNIST
3,0.9129999876022339,1.0,218.07459783554077,60000,23.826881408691406,10000,10000,cuda:3,MNIST
4,0.9368000030517578,1.0,217.46703696250916,60000,20.33992910385132,10000,10000,cuda:3,MNIST
5,0.9296999573707581,1.0,217.38131761550903,60000,20.660887002944946,10000,10000,cuda:3,MNIST
6,0.9294999837875366,1.0,217.2672781944275,60000,21.095393896102905,10000,10000,cuda:3,MNIST
7,0.9312999844551086,1.0,215.6045322418213,60000,20.397569179534912,10000,10000,cuda:3,MNIST
8,0.929099977016449,1.0,219.49116849899292,60000,20.799161911010742,10000,10000,cuda:3,MNIST
9,0.9431999921798706,1.0,217.1018660068512,60000,21.02559733390808,10000,10000,cuda:3,MNIST
10,0.9368000030517578,1.0,218.90825152397156,60000,20.516021013259888,10000,10000,cuda:3,MNIST
1,0.9271999597549438,0.8999999761581421,209.5487666130066,60000,20.817917823791504,10000,10000,cuda:3,MNIST
2,0.9345999956130981,0.8999999761581421,207.43671298027039,60000,24.008073091506958,10000,10000,cuda:3,MNIST
3,0.9267999529838562,0.8999999761581421,208.1572859287262,60000,20.5484778881073,10000,10000,cuda:3,MNIST
4,0.9185000061988831,0.8999999761581421,211.29966139793396,60000,20.93854832649231,10000,10000,cuda:3,MNIST
5,0.9406999945640564,0.8999999761581421,208.96163249015808,60000,20.867292881011963,10000,10000,cuda:3,MNIST
6,0.9358999729156494,0.8999999761581421,209.2701859474182,60000,23.90316915512085,10000,10000,cuda:3,MNIST
7,0.9314999580383301,0.8999999761581421,205.10777521133423,60000,20.753512859344482,10000,10000,cuda:3,MNIST
8,0.9366999864578247,0.8999999761581421,207.38425731658936,60000,20.761546850204468,10000,10000,cuda:3,MNIST
9,0.9297999739646912,0.8999999761581421,209.82525038719177,60000,20.54174828529358,10000,10000,cuda:3,MNIST
10,0.9162999987602234,0.8999999761581421,210.7143349647522,60000,20.665369033813477,10000,10000,cuda:3,MNIST
1,0.9163999557495117,0.800000011920929,202.5256223678589,60000,20.579695463180542,10000,10000,cuda:3,MNIST
2,0.8883999586105347,0.800000011920929,199.6506266593933,60000,20.669641971588135,10000,10000,cuda:3,MNIST
3,0.9023999571800232,0.800000011920929,197.49747705459595,60000,20.818140506744385,10000,10000,cuda:3,MNIST
4,0.941100001335144,0.800000011920929,199.44943165779114,60000,24.193026065826416,10000,10000,cuda:3,MNIST
5,0.9275999665260315,0.800000011920929,203.78298044204712,60000,20.677714347839355,10000,10000,cuda:3,MNIST
6,0.9315999746322632,0.800000011920929,201.4790337085724,60000,20.84654474258423,10000,10000,cuda:3,MNIST
7,0.9013999700546265,0.800000011920929,201.17248487472534,60000,20.293704748153687,10000,10000,cuda:3,MNIST
8,0.943399965763092,0.800000011920929,201.6555061340332,60000,21.085251808166504,10000,10000,cuda:3,MNIST
9,0.9501999616622925,0.800000011920929,200.1158308982849,60000,20.514816522598267,10000,10000,cuda:3,MNIST
10,0.9393999576568604,0.800000011920929,198.95676612854004,60000,21.083367586135864,10000,10000,cuda:3,MNIST
1,0.8586999773979187,0.699999988079071,193.9225206375122,60000,20.844072818756104,10000,10000,cuda:3,MNIST
2,0.9009000062942505,0.699999988079071,191.92380809783936,60000,21.028204917907715,10000,10000,cuda:3,MNIST
3,0.9364999532699585,0.699999988079071,190.2383577823639,60000,23.83322787284851,10000,10000,cuda:3,MNIST
4,0.9268999695777893,0.699999988079071,193.94689798355103,60000,20.946033477783203,10000,10000,cuda:3,MNIST
5,0.9230999946594238,0.699999988079071,192.50617933273315,60000,20.801559686660767,10000,10000,cuda:3,MNIST
