Name,Accuracy,Time,Size,Classes,Dimensions,Method
Bank,0.6079645752906799,5.127601623535156,6782,2,10000,RandomProjection
Bank,0.6079645752906799,5.200327157974243,6782,2,10000,RandomProjection
Bank,0.5902655124664307,5.414646863937378,6782,2,10000,RandomProjection
Blood,0.5721924901008606,0.7921407222747803,1122,2,10000,RandomProjection
Blood,0.6684492230415344,0.7958662509918213,1122,2,10000,RandomProjection
Blood,0.6363636255264282,0.7928152084350586,1122,2,10000,RandomProjection
Blood,0.7379679083824158,0.7913410663604736,1122,2,10000,RandomProjection
BreastCancer,0.7183098793029785,0.34893178939819336,430,2,10000,RandomProjection
BreastCancer,0.6760563254356384,0.35030102729797363,430,2,10000,RandomProjection
BreastCancer,0.7605633735656738,0.33699655532836914,430,2,10000,RandomProjection
BreastCancer,0.6760563254356384,0.292133092880249,430,2,10000,RandomProjection
BreastCancerWisc,0.8971428275108337,0.7046778202056885,1048,2,10000,RandomProjection
BreastCancerWisc,0.8742856979370117,0.7020056247711182,1048,2,10000,RandomProjection
BreastCancerWisc,0.8399999737739563,0.7016661167144775,1048,2,10000,RandomProjection
BreastCancerWisc,0.8799999952316284,0.7010834217071533,1048,2,10000,RandomProjection
BreastCancerWiscDiag,0.8943662047386169,0.5897550582885742,854,2,10000,RandomProjection
BreastCancerWiscDiag,0.8309859037399292,0.666853666305542,854,2,10000,RandomProjection
BreastCancerWiscDiag,0.922535240650177,0.6704554557800293,854,2,10000,RandomProjection
BreastCancerWiscDiag,0.7816901206970215,0.679434061050415,854,2,10000,RandomProjection
BreastCancerWiscProg,0.5306122303009033,0.23987483978271484,298,2,10000,RandomProjection
BreastCancerWiscProg,0.5918367505073547,0.2393503189086914,298,2,10000,RandomProjection
BreastCancerWiscProg,0.6734693646430969,0.23946738243103027,298,2,10000,RandomProjection
BreastCancerWiscProg,0.6530612111091614,0.23933148384094238,298,2,10000,RandomProjection
BreastTissue,0.692307710647583,0.1282517910003662,160,6,10000,RandomProjection
BreastTissue,0.807692289352417,0.1284482479095459,160,6,10000,RandomProjection
BreastTissue,0.5769230723381042,0.12828636169433594,160,6,10000,RandomProjection
BreastTissue,0.6153846383094788,0.1280810832977295,160,6,10000,RandomProjection
Car,0.5925925970077515,2.026747703552246,2592,4,10000,RandomProjection
Car,0.5439814925193787,2.092759132385254,2592,4,10000,RandomProjection
Car,0.5509259104728699,1.925574779510498,2592,4,10000,RandomProjection
Car,0.5717592835426331,2.0573511123657227,2592,4,10000,RandomProjection
Cardiotocography10Clases,0.5913370847702026,2.5686581134796143,3190,10,10000,RandomProjection
Cardiotocography10Clases,0.598870038986206,2.2449729442596436,3190,10,10000,RandomProjection
Cardiotocography10Clases,0.5932203531265259,2.201616048812866,3190,10,10000,RandomProjection
Cardiotocography10Clases,0.5969868302345276,2.2044835090637207,3190,10,10000,RandomProjection
Cardiotocography3Clases,0.7664783596992493,2.5390684604644775,3190,3,10000,RandomProjection
Cardiotocography3Clases,0.7589454054832458,2.4642441272735596,3190,3,10000,RandomProjection
Cardiotocography3Clases,0.764595091342926,2.543081521987915,3190,3,10000,RandomProjection
Cardiotocography3Clases,0.7758945226669312,2.5453779697418213,3190,3,10000,RandomProjection
ChessKrvk,0.2118619829416275,33.54165720939636,42084,18,10000,RandomProjection
ChessKrvk,0.2050185352563858,33.37176251411438,42084,18,10000,RandomProjection
ChessKrvk,0.20402052998542786,35.82067036628723,42084,18,10000,RandomProjection
ChessKrvk,0.20444825291633606,36.65116238594055,42084,18,10000,RandomProjection
ChessKrvkp,0.8573216795921326,3.318577289581299,4794,2,10000,RandomProjection
ChessKrvkp,0.8710888624191284,3.7896289825439453,4794,2,10000,RandomProjection
ChessKrvkp,0.8635794520378113,3.570704936981201,4794,2,10000,RandomProjection
ChessKrvkp,0.8460575938224792,3.874008893966675,4794,2,10000,RandomProjection
CongressionalVoting,0.5412843823432922,0.5288910865783691,652,2,10000,RandomProjection
CongressionalVoting,0.5596330165863037,0.5312719345092773,652,2,10000,RandomProjection
CongressionalVoting,0.5412843823432922,0.48300647735595703,652,2,10000,RandomProjection
CongressionalVoting,0.5963302850723267,0.4840376377105713,652,2,10000,RandomProjection
ConnBenchSonarMinesRocks,0.7307692170143127,0.26337218284606934,312,2,10000,RandomProjection
ConnBenchSonarMinesRocks,0.6346153616905212,0.2635610103607178,312,2,10000,RandomProjection
ConnBenchSonarMinesRocks,0.6346153616905212,0.2602813243865967,312,2,10000,RandomProjection
ConnBenchSonarMinesRocks,0.6538461446762085,0.2608051300048828,312,2,10000,RandomProjection
ConnBenchVowelDeterding,0.8354978561401367,1.5676193237304688,1056,11,10000,RandomProjection
Connect4,0.5648055076599121,84.88204383850098,101336,3,10000,RandomProjection
Connect4,0.5632660388946533,84.15713167190552,101336,3,10000,RandomProjection
Connect4,0.5606015920639038,90.02008414268494,101336,3,10000,RandomProjection
Connect4,0.5651607513427734,81.41504716873169,101336,3,10000,RandomProjection
Contrac,0.489130437374115,1.713627815246582,2210,3,10000,RandomProjection
Contrac,0.5054348111152649,1.711996078491211,2210,3,10000,RandomProjection
Contrac,0.42391303181648254,1.7085018157958984,2210,3,10000,RandomProjection
Contrac,0.4211956560611725,4.666166067123413,2210,3,10000,RandomProjection
CreditApproval,0.8372092843055725,1.1987462043762207,1036,2,10000,RandomProjection
CreditApproval,0.8662790656089783,1.228154182434082,1036,2,10000,RandomProjection
CreditApproval,0.8372092843055725,1.1996536254882812,1036,2,10000,RandomProjection
CreditApproval,0.8837209343910217,1.1475732326507568,1036,2,10000,RandomProjection
CylinderBands,0.734375,0.7909789085388184,768,2,10000,RandomProjection
CylinderBands,0.609375,0.9072384834289551,768,2,10000,RandomProjection
CylinderBands,0.7265625,0.912689208984375,768,2,10000,RandomProjection
CylinderBands,0.6875,0.906470537185669,768,2,10000,RandomProjection
Dermatology,0.9670329689979553,0.6490128040313721,550,6,10000,RandomProjection
Dermatology,0.9670329689979553,0.6583645343780518,550,6,10000,RandomProjection
Dermatology,0.9890109896659851,0.6423721313476562,550,6,10000,RandomProjection
Dermatology,0.9780219793319702,0.7061498165130615,550,6,10000,RandomProjection
Echocardiogram,0.8484848737716675,0.23909401893615723,196,2,10000,RandomProjection
Echocardiogram,0.7575757503509521,0.23125362396240234,196,2,10000,RandomProjection
Echocardiogram,0.7575757503509521,0.24071550369262695,196,2,10000,RandomProjection
Echocardiogram,0.8181818127632141,0.2353227138519287,196,2,10000,RandomProjection
Ecoli,0.7023809552192688,0.5897641181945801,504,8,10000,RandomProjection
Ecoli,0.6190476417541504,0.5864241123199463,504,8,10000,RandomProjection
Ecoli,0.738095223903656,0.5948026180267334,504,8,10000,RandomProjection
Ecoli,0.7023809552192688,0.5869045257568359,504,8,10000,RandomProjection
EnergyY1,0.8489583134651184,1.10329270362854,1152,3,10000,RandomProjection
EnergyY1,0.875,0.8977713584899902,1152,3,10000,RandomProjection
EnergyY1,0.828125,0.8988437652587891,1152,3,10000,RandomProjection
EnergyY1,0.7916666865348816,0.9343774318695068,1152,3,10000,RandomProjection
EnergyY2,0.8385416865348816,0.883779764175415,1152,3,10000,RandomProjection
EnergyY2,0.8229166865348816,0.8907516002655029,1152,3,10000,RandomProjection
EnergyY2,0.8229166865348816,0.8950722217559814,1152,3,10000,RandomProjection
EnergyY2,0.8333333134651184,0.8892371654510498,1152,3,10000,RandomProjection
Fertility,0.7200000286102295,0.11956524848937988,150,2,10000,RandomProjection
Fertility,0.7599999904632568,0.1228644847869873,150,2,10000,RandomProjection
Fertility,0.6800000071525574,0.1218118667602539,150,2,10000,RandomProjection
Fertility,0.6800000071525574,0.12009048461914062,150,2,10000,RandomProjection
Flags,0.3958333432674408,0.29906582832336426,292,8,10000,RandomProjection
Flags,0.3958333432674408,0.29816770553588867,292,8,10000,RandomProjection
Flags,0.4375,0.29674315452575684,292,8,10000,RandomProjection
Flags,0.4375,0.2966322898864746,292,8,10000,RandomProjection
Glass,0.49056604504585266,0.3216853141784668,322,6,10000,RandomProjection
Glass,0.5660377144813538,0.32128238677978516,322,6,10000,RandomProjection
Glass,0.5660377144813538,0.3248772621154785,322,6,10000,RandomProjection
Glass,0.5471698045730591,0.32367968559265137,322,6,10000,RandomProjection
HabermanSurvival,0.6578947305679321,0.4582540988922119,460,2,10000,RandomProjection
HabermanSurvival,0.6184210777282715,0.45833301544189453,460,2,10000,RandomProjection
HabermanSurvival,0.6578947305679321,0.4409646987915039,460,2,10000,RandomProjection
HabermanSurvival,0.5394737124443054,0.4439210891723633,460,2,10000,RandomProjection
HayesRoth,0.0357142873108387,0.2096405029296875,264,3,10000,RandomProjection
HeartCleveland,0.4736842215061188,0.4394412040710449,454,5,10000,RandomProjection
HeartCleveland,0.5,0.44008421897888184,454,5,10000,RandomProjection
HeartCleveland,0.5526315569877625,0.43938660621643066,454,5,10000,RandomProjection
HeartCleveland,0.5657894611358643,0.44086146354675293,454,5,10000,RandomProjection
HeartHungarian,0.8082191944122314,0.4243957996368408,442,5,10000,RandomProjection
HeartHungarian,0.8904109597206116,0.42635393142700195,442,5,10000,RandomProjection
HeartHungarian,0.8493150472640991,0.4256322383880615,442,5,10000,RandomProjection
HeartHungarian,0.8904109597206116,0.4261620044708252,442,5,10000,RandomProjection
HeartSwitzerland,0.35483869910240173,0.1833813190460205,184,5,10000,RandomProjection
HeartSwitzerland,0.35483869910240173,0.1818861961364746,184,5,10000,RandomProjection
HeartSwitzerland,0.12903225421905518,0.18295049667358398,184,5,10000,RandomProjection
HeartSwitzerland,0.3870967626571655,0.18336200714111328,184,5,10000,RandomProjection
HeartVa,0.2199999988079071,0.29273390769958496,300,5,10000,RandomProjection
HeartVa,0.30000001192092896,0.29450273513793945,300,5,10000,RandomProjection
HeartVa,0.2800000011920929,0.2941107749938965,300,5,10000,RandomProjection
HeartVa,0.4000000059604645,0.29327988624572754,300,5,10000,RandomProjection
Hepatitis,0.8205128312110901,0.22854208946228027,232,2,10000,RandomProjection
Hepatitis,0.7948718070983887,0.22799181938171387,232,2,10000,RandomProjection
Hepatitis,0.7179487347602844,0.2275681495666504,232,2,10000,RandomProjection
Hepatitis,0.692307710647583,0.22816705703735352,232,2,10000,RandomProjection
HillValley,0.8382838368415833,2.549138069152832,1212,2,10000,RandomProjection
HorseColic,0.7352941036224365,0.4820516109466553,600,2,10000,RandomProjection
IlpdIndianLiver,0.5753424763679504,0.8298580646514893,874,2,10000,RandomProjection
IlpdIndianLiver,0.5821917653083801,0.833094596862793,874,2,10000,RandomProjection
IlpdIndianLiver,0.5890411138534546,0.8329837322235107,874,2,10000,RandomProjection
IlpdIndianLiver,0.6095890402793884,0.8316736221313477,874,2,10000,RandomProjection
ImageSegmentation,0.3271428644657135,6.636775255203247,420,7,10000,RandomProjection
Ionosphere,0.8409090638160706,0.5096962451934814,526,2,10000,RandomProjection
Ionosphere,0.8409090638160706,0.5079364776611328,526,2,10000,RandomProjection
Ionosphere,0.7954545617103577,0.5094845294952393,526,2,10000,RandomProjection
Ionosphere,0.8295454382896423,0.5076296329498291,526,2,10000,RandomProjection
Iris,0.837837815284729,0.22007465362548828,226,3,10000,RandomProjection
Iris,0.7837837934494019,0.22011947631835938,226,3,10000,RandomProjection
Iris,0.837837815284729,0.21976733207702637,226,3,10000,RandomProjection
Iris,0.8648648858070374,0.21954727172851562,226,3,10000,RandomProjection
LedDisplay,0.7639999985694885,1.420445442199707,1500,10,10000,RandomProjection
LedDisplay,0.7440000176429749,1.4438366889953613,1500,10,10000,RandomProjection
LedDisplay,0.7319999933242798,1.4638309478759766,1500,10,10000,RandomProjection
LedDisplay,0.7319999933242798,1.462099552154541,1500,10,10000,RandomProjection
Lenses,0.8333333134651184,0.041042327880859375,36,3,10000,RandomProjection
Lenses,0.6666666865348816,0.04094886779785156,36,3,10000,RandomProjection
Lenses,1.0,0.04096388816833496,36,3,10000,RandomProjection
Lenses,1.0,0.04094052314758301,36,3,10000,RandomProjection
Letter,0.6358000040054321,28.903003692626953,30000,26,10000,RandomProjection
Letter,0.6190000176429749,22.539154052734375,30000,26,10000,RandomProjection
Letter,0.6389999985694885,20.90687847137451,30000,26,10000,RandomProjection
Letter,0.621999979019165,22.455843210220337,30000,26,10000,RandomProjection
Libras,0.5555555820465088,0.4425685405731201,540,15,10000,RandomProjection
Libras,0.6555555462837219,0.4466972351074219,540,15,10000,RandomProjection
Libras,0.6666666865348816,0.44415760040283203,540,15,10000,RandomProjection
Libras,0.6111111044883728,0.4449195861816406,540,15,10000,RandomProjection
LowResSpect,0.7819548845291138,0.6434528827667236,796,9,10000,RandomProjection
LowResSpect,0.8421052694320679,0.645315408706665,796,9,10000,RandomProjection
LowResSpect,0.7744361162185669,0.6484746932983398,796,9,10000,RandomProjection
LowResSpect,0.7368420958518982,0.6437127590179443,796,9,10000,RandomProjection
LungCancer,0.375,0.041944026947021484,48,3,10000,RandomProjection
LungCancer,0.5,0.04194784164428711,48,3,10000,RandomProjection
LungCancer,0.5,0.041937828063964844,48,3,10000,RandomProjection
LungCancer,0.5,0.042066097259521484,48,3,10000,RandomProjection
Lymphography,0.8648648858070374,0.17432284355163574,222,4,10000,RandomProjection
Lymphography,0.8648648858070374,0.17420458793640137,222,4,10000,RandomProjection
Lymphography,0.7297297120094299,0.17379426956176758,222,4,10000,RandomProjection
Lymphography,0.7027027010917664,0.17432093620300293,222,4,10000,RandomProjection
Magic,0.7652996778488159,23.0370991230011,28530,2,10000,RandomProjection
Magic,0.7549947500228882,21.448747158050537,28530,2,10000,RandomProjection
Magic,0.7528917193412781,22.282785415649414,28530,2,10000,RandomProjection
Magic,0.7564668655395508,24.963027238845825,28530,2,10000,RandomProjection
Mammographic,0.737500011920929,1.2547526359558105,1442,2,10000,RandomProjection
Mammographic,0.7458333373069763,1.0890469551086426,1442,2,10000,RandomProjection
Mammographic,0.7583333253860474,1.0812079906463623,1442,2,10000,RandomProjection
Mammographic,0.7833333611488342,1.0817134380340576,1442,2,10000,RandomProjection
Miniboone,0.8284536600112915,162.89581727981567,195096,2,10000,RandomProjection
Miniboone,0.8210419416427612,155.1298427581787,195096,2,10000,RandomProjection
Miniboone,0.8276233077049255,155.2620406150818,195096,2,10000,RandomProjection
Miniboone,0.8342046737670898,172.03566336631775,195096,2,10000,RandomProjection
MolecBiolPromoter,0.9230769276618958,0.14853787422180176,160,2,10000,RandomProjection
MolecBiolPromoter,0.807692289352417,0.10978269577026367,160,2,10000,RandomProjection
MolecBiolPromoter,0.8846153616905212,0.1268913745880127,160,2,10000,RandomProjection
MolecBiolPromoter,0.8846153616905212,0.12681841850280762,160,2,10000,RandomProjection
MolecBiolSplice,0.7678795456886292,3.7288854122161865,4786,3,10000,RandomProjection
MolecBiolSplice,0.796737790107727,3.731926441192627,4786,3,10000,RandomProjection
MolecBiolSplice,0.796737790107727,3.7245712280273438,4786,3,10000,RandomProjection
MolecBiolSplice,0.7678795456886292,3.7232398986816406,4786,3,10000,RandomProjection
Monks1,0.6458333134651184,1.0731935501098633,248,2,10000,RandomProjection
Monks2,0.5069444179534912,1.108003854751587,338,2,10000,RandomProjection
Monks3,0.6458333134651184,1.0712945461273193,244,2,10000,RandomProjection
Mushroom,0.877400279045105,9.347751379013062,12186,2,10000,RandomProjection
Mushroom,0.890694260597229,9.330805778503418,12186,2,10000,RandomProjection
Mushroom,0.8838011026382446,9.340056896209717,12186,2,10000,RandomProjection
Mushroom,0.8862629532814026,11.751628637313843,12186,2,10000,RandomProjection
Musk1,0.5966386795043945,0.5963191986083984,714,2,10000,RandomProjection
Musk1,0.6554622054100037,0.5942032337188721,714,2,10000,RandomProjection
Musk1,0.6554622054100037,0.5131828784942627,714,2,10000,RandomProjection
Musk1,0.6134454011917114,0.5941965579986572,714,2,10000,RandomProjection
Musk2,0.7252880334854126,8.145477294921875,9898,2,10000,RandomProjection
Musk2,0.738023042678833,8.15788722038269,9898,2,10000,RandomProjection
Musk2,0.7489387392997742,7.993482828140259,9898,2,10000,RandomProjection
Musk2,0.7398423552513123,7.4813642501831055,9898,2,10000,RandomProjection
Nursery,0.7132716178894043,22.589932680130005,19440,5,10000,RandomProjection
Nursery,0.7185184955596924,14.952292680740356,19440,5,10000,RandomProjection
Nursery,0.7141975164413452,14.958942174911499,19440,5,10000,RandomProjection
Nursery,0.7237654328346252,14.861226081848145,19440,5,10000,RandomProjection
OocytesMerlucciusNucleus4d,0.6117647290229797,1.167623519897461,1534,2,10000,RandomProjection
OocytesMerlucciusNucleus4d,0.5686274766921997,1.1684107780456543,1534,2,10000,RandomProjection
OocytesMerlucciusNucleus4d,0.5686274766921997,1.1669704914093018,1534,2,10000,RandomProjection
OocytesMerlucciusNucleus4d,0.5490196347236633,1.1659555435180664,1534,2,10000,RandomProjection
OocytesMerlucciusStates2f,0.8745098114013672,1.1585798263549805,1534,3,10000,RandomProjection
OocytesMerlucciusStates2f,0.8235294222831726,1.1591789722442627,1534,3,10000,RandomProjection
OocytesMerlucciusStates2f,0.8705882430076599,1.1578242778778076,1534,3,10000,RandomProjection
OocytesMerlucciusStates2f,0.8745098114013672,1.1573681831359863,1534,3,10000,RandomProjection
OocytesTrisopterusNucleus2f,0.5482456088066101,1.0322303771972656,1368,2,10000,RandomProjection
OocytesTrisopterusNucleus2f,0.5438596606254578,1.0356671810150146,1368,2,10000,RandomProjection
OocytesTrisopterusNucleus2f,0.5614035129547119,1.0343101024627686,1368,2,10000,RandomProjection
OocytesTrisopterusNucleus2f,0.6052631735801697,1.0023930072784424,1368,2,10000,RandomProjection
OocytesTrisopterusStates5b,0.7324561476707458,0.9200568199157715,1368,3,10000,RandomProjection
OocytesTrisopterusStates5b,0.6842105388641357,0.8881912231445312,1368,3,10000,RandomProjection
OocytesTrisopterusStates5b,0.7587719559669495,0.9152736663818359,1368,3,10000,RandomProjection
OocytesTrisopterusStates5b,0.7280701994895935,1.1426784992218018,1368,3,10000,RandomProjection
Optical,0.897607147693634,7.1526336669921875,7646,10,10000,RandomProjection
Ozone,0.6892744302749634,3.1715846061706543,3804,2,10000,RandomProjection
Ozone,0.6798107028007507,2.969038486480713,3804,2,10000,RandomProjection
Ozone,0.6861198544502258,3.1516458988189697,3804,2,10000,RandomProjection
Ozone,0.6624605655670166,2.970968723297119,3804,2,10000,RandomProjection
PageBlocks,0.6885964870452881,6.271764278411865,8210,5,10000,RandomProjection
PageBlocks,0.7660818696022034,6.268195152282715,8210,5,10000,RandomProjection
PageBlocks,0.7492690086364746,6.278193712234497,8210,5,10000,RandomProjection
PageBlocks,0.7171052694320679,6.4835364818573,8210,5,10000,RandomProjection
Parkinsons,0.8367347121238708,0.2252357006072998,292,2,10000,RandomProjection
Parkinsons,0.7346938848495483,0.22904157638549805,292,2,10000,RandomProjection
Parkinsons,0.7551020383834839,0.22887325286865234,292,2,10000,RandomProjection
Parkinsons,0.795918345451355,0.22499346733093262,292,2,10000,RandomProjection
Pendigits,0.8033161759376526,13.532885789871216,14988,10,10000,RandomProjection
Pima,0.609375,0.8410060405731201,1152,2,10000,RandomProjection
Pima,0.6302083134651184,0.7426655292510986,1152,2,10000,RandomProjection
Pima,0.6145833134651184,0.8788952827453613,1152,2,10000,RandomProjection
Pima,0.6666666865348816,0.8809332847595215,1152,2,10000,RandomProjection
PittsburgBridgesMaterial,0.8461538553237915,0.12408971786499023,160,3,10000,RandomProjection
PittsburgBridgesMaterial,0.8461538553237915,0.12415623664855957,160,3,10000,RandomProjection
PittsburgBridgesMaterial,0.8461538553237915,0.12398505210876465,160,3,10000,RandomProjection
PittsburgBridgesMaterial,0.9230769276618958,0.12391901016235352,160,3,10000,RandomProjection
PittsburgBridgesRelL,0.6153846383094788,0.12193822860717773,154,3,10000,RandomProjection
PittsburgBridgesRelL,0.6153846383094788,0.12160277366638184,154,3,10000,RandomProjection
PittsburgBridgesRelL,0.5384615659713745,0.12169933319091797,154,3,10000,RandomProjection
PittsburgBridgesRelL,0.5384615659713745,0.1215214729309082,154,3,10000,RandomProjection
PittsburgBridgesSpan,0.52173912525177,0.10875988006591797,138,3,10000,RandomProjection
PittsburgBridgesSpan,0.6086956262588501,0.10863399505615234,138,3,10000,RandomProjection
PittsburgBridgesSpan,0.47826087474823,0.10874557495117188,138,3,10000,RandomProjection
PittsburgBridgesSpan,0.47826087474823,0.10860729217529297,138,3,10000,RandomProjection
PittsburgBridgesTOrD,0.800000011920929,0.11973381042480469,154,2,10000,RandomProjection
PittsburgBridgesTOrD,0.9200000166893005,0.11972832679748535,154,2,10000,RandomProjection
PittsburgBridgesTOrD,0.8399999737739563,0.11963295936584473,154,2,10000,RandomProjection
PittsburgBridgesTOrD,0.8399999737739563,0.11970114707946777,154,2,10000,RandomProjection
PittsburgBridgesType,0.5384615659713745,0.12358522415161133,158,6,10000,RandomProjection
PittsburgBridgesType,0.42307692766189575,0.12354850769042969,158,6,10000,RandomProjection
PittsburgBridgesType,0.38461539149284363,0.1234748363494873,158,6,10000,RandomProjection
PittsburgBridgesType,0.38461539149284363,0.12604403495788574,158,6,10000,RandomProjection
Planning,0.4888888895511627,0.21135425567626953,274,2,10000,RandomProjection
Planning,0.46666666865348816,0.2110593318939209,274,2,10000,RandomProjection
Planning,0.5111111402511597,0.21083617210388184,274,2,10000,RandomProjection
Planning,0.4888888895511627,0.2119905948638916,274,2,10000,RandomProjection
PlantMargin,0.7649999856948853,1.9463798999786377,2400,100,10000,RandomProjection
PlantMargin,0.8174999952316284,1.9608120918273926,2400,100,10000,RandomProjection
PlantMargin,0.7799999713897705,1.9811596870422363,2400,100,10000,RandomProjection
PlantMargin,0.7925000190734863,1.9709644317626953,2400,100,10000,RandomProjection
PlantShape,0.5525000095367432,1.9616329669952393,2400,100,10000,RandomProjection
PlantShape,0.5550000071525574,1.7060160636901855,2400,100,10000,RandomProjection
PlantShape,0.5199999809265137,1.9558262825012207,2400,100,10000,RandomProjection
PlantShape,0.5475000143051147,2.0121397972106934,2400,100,10000,RandomProjection
PlantTexture,0.7225000262260437,1.667536735534668,2398,100,10000,RandomProjection
PlantTexture,0.7350000143051147,1.6472606658935547,2398,100,10000,RandomProjection
PlantTexture,0.7174999713897705,1.956040382385254,2398,100,10000,RandomProjection
PlantTexture,0.7099999785423279,1.9554710388183594,2398,100,10000,RandomProjection
PostOperative,0.4545454680919647,0.10609149932861328,136,3,10000,RandomProjection
PostOperative,0.40909090638160706,0.10596418380737305,136,3,10000,RandomProjection
PostOperative,0.6363636255264282,0.10689687728881836,136,3,10000,RandomProjection
PostOperative,0.3181818127632141,0.10605072975158691,136,3,10000,RandomProjection
PrimaryTumor,0.4390243887901306,0.3909292221069336,496,15,10000,RandomProjection
PrimaryTumor,0.4146341383457184,0.39145517349243164,496,15,10000,RandomProjection
PrimaryTumor,0.4146341383457184,0.39118313789367676,496,15,10000,RandomProjection
PrimaryTumor,0.39024388790130615,0.39177703857421875,496,15,10000,RandomProjection
Ringnorm,0.976216197013855,8.431196451187134,11100,2,10000,RandomProjection
Ringnorm,0.9789189100265503,8.566589117050171,11100,2,10000,RandomProjection
Ringnorm,0.976216197013855,7.357100248336792,11100,2,10000,RandomProjection
Ringnorm,0.9745945930480957,7.2913970947265625,11100,2,10000,RandomProjection
Seeds,0.9038461446762085,0.20812654495239258,316,3,10000,RandomProjection
Seeds,0.7884615659713745,0.20819878578186035,316,3,10000,RandomProjection
Seeds,0.8846153616905212,0.2084202766418457,316,3,10000,RandomProjection
Seeds,0.8846153616905212,0.20978093147277832,316,3,10000,RandomProjection
Semeion,0.8417085409164429,2.061915636062622,2390,10,10000,RandomProjection
Semeion,0.8216080665588379,2.185032606124878,2390,10,10000,RandomProjection
Semeion,0.8693467378616333,2.1693789958953857,2390,10,10000,RandomProjection
Semeion,0.7939698696136475,2.1760449409484863,2390,10,10000,RandomProjection
Soybean,0.5797872543334961,1.1246280670166016,614,18,10000,RandomProjection
Spambase,0.8295652270317078,5.304153919219971,6902,2,10000,RandomProjection
Spambase,0.8365217447280884,5.251242637634277,6902,2,10000,RandomProjection
Spambase,0.8165217638015747,5.254823207855225,6902,2,10000,RandomProjection
Spambase,0.8113043308258057,4.756403207778931,6902,2,10000,RandomProjection
Spect,0.4516128897666931,0.4743337631225586,158,2,10000,RandomProjection
Spectf,0.30481284856796265,0.483095645904541,160,2,10000,RandomProjection
StatlogAustralianCredit,0.5116279125213623,0.7793731689453125,1036,2,10000,RandomProjection
StatlogAustralianCredit,0.5581395626068115,0.7790329456329346,1036,2,10000,RandomProjection
StatlogAustralianCredit,0.5523256063461304,0.7790706157684326,1036,2,10000,RandomProjection
StatlogAustralianCredit,0.5465116500854492,0.7785933017730713,1036,2,10000,RandomProjection
StatlogGermanCredit,0.7160000205039978,1.2486352920532227,1500,2,10000,RandomProjection
StatlogGermanCredit,0.7160000205039978,1.1567635536193848,1500,2,10000,RandomProjection
StatlogGermanCredit,0.7160000205039978,1.1511597633361816,1500,2,10000,RandomProjection
StatlogGermanCredit,0.7120000123977661,1.134178876876831,1500,2,10000,RandomProjection
StatlogHeart,0.8805969953536987,0.30663371086120605,406,2,10000,RandomProjection
StatlogHeart,0.8059701323509216,0.3063015937805176,406,2,10000,RandomProjection
StatlogHeart,0.8059701323509216,0.306870698928833,406,2,10000,RandomProjection
StatlogHeart,0.8507462739944458,0.3068423271179199,406,2,10000,RandomProjection
StatlogImage,0.8284229040145874,2.658571720123291,3466,7,10000,RandomProjection
StatlogImage,0.8318890929222107,2.631848096847534,3466,7,10000,RandomProjection
StatlogImage,0.8457539081573486,2.6150012016296387,3466,7,10000,RandomProjection
StatlogImage,0.8422877192497253,2.8647701740264893,3466,7,10000,RandomProjection
