Name,Accuracy,Time,Size,Classes,Dimensions,Method
Connect4,0.7788501381874084,476.46968269348145,101336,3,10000,SinusoidProjectionRegenerativeContinuous
Contrac,0.47554346919059753,11.967193365097046,2210,3,10000,SinusoidProjectionRegenerativeContinuous
Contrac,0.47554346919059753,12.019550085067749,2210,3,10000,SinusoidProjectionRegenerativeContinuous
Contrac,0.46739131212234497,11.957651376724243,2210,3,10000,SinusoidProjectionRegenerativeContinuous
Contrac,0.49728259444236755,11.698371171951294,2210,3,10000,SinusoidProjectionRegenerativeContinuous
CreditApproval,0.8023256063461304,5.243619203567505,1036,2,10000,SinusoidProjectionRegenerativeContinuous
CreditApproval,0.8139534592628479,5.294169902801514,1036,2,10000,SinusoidProjectionRegenerativeContinuous
CreditApproval,0.854651153087616,5.280576229095459,1036,2,10000,SinusoidProjectionRegenerativeContinuous
CreditApproval,0.854651153087616,5.2925965785980225,1036,2,10000,SinusoidProjectionRegenerativeContinuous
CylinderBands,0.6484375,4.256538391113281,768,2,10000,SinusoidProjectionRegenerativeContinuous
CylinderBands,0.625,4.26709246635437,768,2,10000,SinusoidProjectionRegenerativeContinuous
CylinderBands,0.59375,4.284115791320801,768,2,10000,SinusoidProjectionRegenerativeContinuous
CylinderBands,0.6875,4.256712436676025,768,2,10000,SinusoidProjectionRegenerativeContinuous
Dermatology,0.9670329689979553,3.088566780090332,550,6,10000,SinusoidProjectionRegenerativeContinuous
Dermatology,0.9120879173278809,3.097399950027466,550,6,10000,SinusoidProjectionRegenerativeContinuous
Dermatology,0.901098906993866,3.0942630767822266,550,6,10000,SinusoidProjectionRegenerativeContinuous
Dermatology,1.0,3.1071836948394775,550,6,10000,SinusoidProjectionRegenerativeContinuous
Echocardiogram,0.8787878751754761,1.4324846267700195,196,2,10000,SinusoidProjectionRegenerativeContinuous
Echocardiogram,0.7272727489471436,1.424333095550537,196,2,10000,SinusoidProjectionRegenerativeContinuous
Echocardiogram,0.8484848737716675,1.4113023281097412,196,2,10000,SinusoidProjectionRegenerativeContinuous
Echocardiogram,0.8484848737716675,1.4280059337615967,196,2,10000,SinusoidProjectionRegenerativeContinuous
Ecoli,0.8333333134651184,2.9985389709472656,504,8,10000,SinusoidProjectionRegenerativeContinuous
Ecoli,0.8214285969734192,3.156475782394409,504,8,10000,SinusoidProjectionRegenerativeContinuous
Ecoli,0.7857142686843872,3.0145761966705322,504,8,10000,SinusoidProjectionRegenerativeContinuous
Ecoli,0.761904776096344,2.9885361194610596,504,8,10000,SinusoidProjectionRegenerativeContinuous
EnergyY1,0.7760416865348816,5.7024312019348145,1152,3,10000,SinusoidProjectionRegenerativeContinuous
EnergyY1,0.8645833134651184,5.729852914810181,1152,3,10000,SinusoidProjectionRegenerativeContinuous
EnergyY1,0.8541666865348816,5.7644736766815186,1152,3,10000,SinusoidProjectionRegenerativeContinuous
EnergyY1,0.7604166865348816,5.707146406173706,1152,3,10000,SinusoidProjectionRegenerativeContinuous
EnergyY2,0.8125,5.671919107437134,1152,3,10000,SinusoidProjectionRegenerativeContinuous
EnergyY2,0.828125,5.759010553359985,1152,3,10000,SinusoidProjectionRegenerativeContinuous
EnergyY2,0.8385416865348816,5.7170515060424805,1152,3,10000,SinusoidProjectionRegenerativeContinuous
EnergyY2,0.8072916865348816,5.8945887088775635,1152,3,10000,SinusoidProjectionRegenerativeContinuous
Fertility,0.36000001430511475,1.1924374103546143,150,2,10000,SinusoidProjectionRegenerativeContinuous
Fertility,0.2800000011920929,1.18919038772583,150,2,10000,SinusoidProjectionRegenerativeContinuous
Fertility,0.9200000166893005,1.2459826469421387,150,2,10000,SinusoidProjectionRegenerativeContinuous
Fertility,0.8799999952316284,1.1815838813781738,150,2,10000,SinusoidProjectionRegenerativeContinuous
Flags,0.375,2.1565234661102295,292,8,10000,SinusoidProjectionRegenerativeContinuous
Flags,0.3541666567325592,2.116178274154663,292,8,10000,SinusoidProjectionRegenerativeContinuous
Flags,0.4375,2.133638620376587,292,8,10000,SinusoidProjectionRegenerativeContinuous
Flags,0.4583333432674408,2.0876262187957764,292,8,10000,SinusoidProjectionRegenerativeContinuous
Glass,0.7358490824699402,2.1737892627716064,322,6,10000,SinusoidProjectionRegenerativeContinuous
Glass,0.6603773832321167,2.134350299835205,322,6,10000,SinusoidProjectionRegenerativeContinuous
Glass,0.6226415038108826,2.117448329925537,322,6,10000,SinusoidProjectionRegenerativeContinuous
Glass,0.5471698045730591,2.8409485816955566,322,6,10000,SinusoidProjectionRegenerativeContinuous
HabermanSurvival,0.7105262875556946,3.47308087348938,460,2,10000,SinusoidProjectionRegenerativeContinuous
HabermanSurvival,0.6184210777282715,2.5100862979888916,460,2,10000,SinusoidProjectionRegenerativeContinuous
HabermanSurvival,0.6578947305679321,2.529294013977051,460,2,10000,SinusoidProjectionRegenerativeContinuous
HabermanSurvival,0.6315789222717285,2.489893674850464,460,2,10000,SinusoidProjectionRegenerativeContinuous
HayesRoth,0.0357142873108387,1.6137399673461914,264,3,10000,SinusoidProjectionRegenerativeContinuous
HeartCleveland,0.43421053886413574,3.2240493297576904,454,5,10000,SinusoidProjectionRegenerativeContinuous
HeartCleveland,0.5263158082962036,2.9227919578552246,454,5,10000,SinusoidProjectionRegenerativeContinuous
HeartCleveland,0.5,2.9972527027130127,454,5,10000,SinusoidProjectionRegenerativeContinuous
HeartCleveland,0.44736841320991516,3.108227014541626,454,5,10000,SinusoidProjectionRegenerativeContinuous
HeartHungarian,0.7397260069847107,3.2798032760620117,442,5,10000,SinusoidProjectionRegenerativeContinuous
HeartHungarian,0.8493150472640991,2.6950883865356445,442,5,10000,SinusoidProjectionRegenerativeContinuous
HeartHungarian,0.7945205569267273,2.677459239959717,442,5,10000,SinusoidProjectionRegenerativeContinuous
HeartHungarian,0.8219178318977356,2.709028482437134,442,5,10000,SinusoidProjectionRegenerativeContinuous
HeartSwitzerland,0.35483869910240173,1.5652844905853271,184,5,10000,SinusoidProjectionRegenerativeContinuous
HeartSwitzerland,0.3870967626571655,1.5614614486694336,184,5,10000,SinusoidProjectionRegenerativeContinuous
HeartSwitzerland,0.3870967626571655,1.5466115474700928,184,5,10000,SinusoidProjectionRegenerativeContinuous
HeartSwitzerland,0.5806451439857483,1.5446245670318604,184,5,10000,SinusoidProjectionRegenerativeContinuous
HeartVa,0.25999999046325684,2.218754529953003,300,5,10000,SinusoidProjectionRegenerativeContinuous
HeartVa,0.2800000011920929,2.2359955310821533,300,5,10000,SinusoidProjectionRegenerativeContinuous
HeartVa,0.2800000011920929,2.2243740558624268,300,5,10000,SinusoidProjectionRegenerativeContinuous
HeartVa,0.20000000298023224,2.240445137023926,300,5,10000,SinusoidProjectionRegenerativeContinuous
Hepatitis,0.7948718070983887,1.573185682296753,232,2,10000,SinusoidProjectionRegenerativeContinuous
Hepatitis,0.7692307829856873,1.5817389488220215,232,2,10000,SinusoidProjectionRegenerativeContinuous
Hepatitis,0.8205128312110901,1.577953815460205,232,2,10000,SinusoidProjectionRegenerativeContinuous
Hepatitis,0.4871794879436493,1.6020488739013672,232,2,10000,SinusoidProjectionRegenerativeContinuous
HillValley,0.5577557682991028,7.382843732833862,1212,2,10000,SinusoidProjectionRegenerativeContinuous
HorseColic,0.6029411554336548,3.232067584991455,600,2,10000,SinusoidProjectionRegenerativeContinuous
IlpdIndianLiver,0.6369863152503967,4.70450758934021,874,2,10000,SinusoidProjectionRegenerativeContinuous
IlpdIndianLiver,0.6301369667053223,4.682624816894531,874,2,10000,SinusoidProjectionRegenerativeContinuous
IlpdIndianLiver,0.6917808055877686,4.763554811477661,874,2,10000,SinusoidProjectionRegenerativeContinuous
IlpdIndianLiver,0.5958904027938843,4.700825452804565,874,2,10000,SinusoidProjectionRegenerativeContinuous
ImageSegmentation,0.14142857491970062,7.243898391723633,420,7,10000,SinusoidProjectionRegenerativeContinuous
Ionosphere,0.9659090638160706,2.866623878479004,526,2,10000,SinusoidProjectionRegenerativeContinuous
Ionosphere,0.8522727489471436,2.8629913330078125,526,2,10000,SinusoidProjectionRegenerativeContinuous
Ionosphere,0.5795454382896423,2.880977153778076,526,2,10000,SinusoidProjectionRegenerativeContinuous
Ionosphere,0.9204545617103577,2.857844352722168,526,2,10000,SinusoidProjectionRegenerativeContinuous
Iris,0.9729729890823364,1.3676788806915283,226,3,10000,SinusoidProjectionRegenerativeContinuous
Iris,0.9459459185600281,1.3719544410705566,226,3,10000,SinusoidProjectionRegenerativeContinuous
Iris,1.0,1.3586273193359375,226,3,10000,SinusoidProjectionRegenerativeContinuous
Iris,0.837837815284729,1.3658347129821777,226,3,10000,SinusoidProjectionRegenerativeContinuous
LedDisplay,0.6480000019073486,8.321314573287964,1500,10,10000,SinusoidProjectionRegenerativeContinuous
LedDisplay,0.5879999995231628,8.352682113647461,1500,10,10000,SinusoidProjectionRegenerativeContinuous
LedDisplay,0.6000000238418579,8.424561738967896,1500,10,10000,SinusoidProjectionRegenerativeContinuous
LedDisplay,0.6399999856948853,8.306233882904053,1500,10,10000,SinusoidProjectionRegenerativeContinuous
Lenses,0.5,0.6219942569732666,36,3,10000,SinusoidProjectionRegenerativeContinuous
Lenses,0.6666666865348816,0.6197795867919922,36,3,10000,SinusoidProjectionRegenerativeContinuous
Lenses,1.0,0.6370294094085693,36,3,10000,SinusoidProjectionRegenerativeContinuous
Lenses,1.0,0.6150920391082764,36,3,10000,SinusoidProjectionRegenerativeContinuous
Letter,0.8521999716758728,157.9922137260437,30000,26,10000,SinusoidProjectionRegenerativeContinuous
Letter,0.8805999755859375,155.80847334861755,30000,26,10000,SinusoidProjectionRegenerativeContinuous
Letter,0.8822000026702881,157.75520014762878,30000,26,10000,SinusoidProjectionRegenerativeContinuous
Letter,0.8691999912261963,158.5596740245819,30000,26,10000,SinusoidProjectionRegenerativeContinuous
Libras,0.6555555462837219,3.5450265407562256,540,15,10000,SinusoidProjectionRegenerativeContinuous
Libras,0.6111111044883728,3.6163268089294434,540,15,10000,SinusoidProjectionRegenerativeContinuous
Libras,0.6111111044883728,3.6099159717559814,540,15,10000,SinusoidProjectionRegenerativeContinuous
Libras,0.7222222089767456,3.6466727256774902,540,15,10000,SinusoidProjectionRegenerativeContinuous
LowResSpect,0.8045112490653992,4.580110311508179,796,9,10000,SinusoidProjectionRegenerativeContinuous
LowResSpect,0.902255654335022,4.525103569030762,796,9,10000,SinusoidProjectionRegenerativeContinuous
LowResSpect,0.8796992301940918,4.7048258781433105,796,9,10000,SinusoidProjectionRegenerativeContinuous
LowResSpect,0.7067669034004211,4.661609411239624,796,9,10000,SinusoidProjectionRegenerativeContinuous
LungCancer,0.25,0.7446234226226807,48,3,10000,SinusoidProjectionRegenerativeContinuous
LungCancer,0.375,0.7474761009216309,48,3,10000,SinusoidProjectionRegenerativeContinuous
LungCancer,0.5,0.7381014823913574,48,3,10000,SinusoidProjectionRegenerativeContinuous
LungCancer,0.375,0.7527275085449219,48,3,10000,SinusoidProjectionRegenerativeContinuous
Lymphography,0.45945945382118225,1.6068534851074219,222,4,10000,SinusoidProjectionRegenerativeContinuous
Lymphography,0.837837815284729,1.6177480220794678,222,4,10000,SinusoidProjectionRegenerativeContinuous
Lymphography,0.7837837934494019,1.5865576267242432,222,4,10000,SinusoidProjectionRegenerativeContinuous
Lymphography,0.837837815284729,1.6031064987182617,222,4,10000,SinusoidProjectionRegenerativeContinuous
Magic,0.8347002863883972,128.30092024803162,28530,2,10000,SinusoidProjectionRegenerativeContinuous
Magic,0.831756055355072,127.91530227661133,28530,2,10000,SinusoidProjectionRegenerativeContinuous
Magic,0.828811764717102,131.98520493507385,28530,2,10000,SinusoidProjectionRegenerativeContinuous
Magic,0.8088328242301941,128.425475358963,28530,2,10000,SinusoidProjectionRegenerativeContinuous
Mammographic,0.7833333611488342,7.16120171546936,1442,2,10000,SinusoidProjectionRegenerativeContinuous
Mammographic,0.6958333253860474,7.208136081695557,1442,2,10000,SinusoidProjectionRegenerativeContinuous
Mammographic,0.6875,7.2174787521362305,1442,2,10000,SinusoidProjectionRegenerativeContinuous
Mammographic,0.6916666626930237,7.124091625213623,1442,2,10000,SinusoidProjectionRegenerativeContinuous
Miniboone,0.8570550084114075,866.5317349433899,195096,2,10000,SinusoidProjectionRegenerativeContinuous
Miniboone,0.8632980585098267,868.9293870925903,195096,2,10000,SinusoidProjectionRegenerativeContinuous
Miniboone,0.8680034279823303,868.4078214168549,195096,2,10000,SinusoidProjectionRegenerativeContinuous
Miniboone,0.8774449229240417,870.033783197403,195096,2,10000,SinusoidProjectionRegenerativeContinuous
MolecBiolPromoter,0.8461538553237915,1.281226634979248,160,2,10000,SinusoidProjectionRegenerativeContinuous
MolecBiolPromoter,0.5,1.2560162544250488,160,2,10000,SinusoidProjectionRegenerativeContinuous
MolecBiolPromoter,0.692307710647583,1.2535903453826904,160,2,10000,SinusoidProjectionRegenerativeContinuous
MolecBiolPromoter,0.8846153616905212,1.264129400253296,160,2,10000,SinusoidProjectionRegenerativeContinuous
MolecBiolSplice,0.7478042840957642,23.249080419540405,4786,3,10000,SinusoidProjectionRegenerativeContinuous
MolecBiolSplice,0.7490589618682861,23.315211296081543,4786,3,10000,SinusoidProjectionRegenerativeContinuous
MolecBiolSplice,0.740276038646698,23.39964461326599,4786,3,10000,SinusoidProjectionRegenerativeContinuous
MolecBiolSplice,0.7540777921676636,23.147379875183105,4786,3,10000,SinusoidProjectionRegenerativeContinuous
Monks1,0.5,2.5580272674560547,248,2,10000,SinusoidProjectionRegenerativeContinuous
Monks2,0.6504629850387573,2.9757771492004395,338,2,10000,SinusoidProjectionRegenerativeContinuous
Monks3,0.45370370149612427,2.5215322971343994,244,2,10000,SinusoidProjectionRegenerativeContinuous
Mushroom,0.9990152716636658,51.323925733566284,12186,2,10000,SinusoidProjectionRegenerativeContinuous
Mushroom,0.9995076060295105,51.57395148277283,12186,2,10000,SinusoidProjectionRegenerativeContinuous
Mushroom,1.0,50.51873970031738,12186,2,10000,SinusoidProjectionRegenerativeContinuous
Mushroom,1.0,49.976789236068726,12186,2,10000,SinusoidProjectionRegenerativeContinuous
Musk1,0.6302521228790283,4.153416156768799,714,2,10000,SinusoidProjectionRegenerativeContinuous
Musk1,0.8235294222831726,4.054280757904053,714,2,10000,SinusoidProjectionRegenerativeContinuous
Musk1,0.7058823704719543,4.029938459396362,714,2,10000,SinusoidProjectionRegenerativeContinuous
Musk1,0.7478991746902466,4.068963527679443,714,2,10000,SinusoidProjectionRegenerativeContinuous
Musk2,0.9642207622528076,45.84247708320618,9898,2,10000,SinusoidProjectionRegenerativeContinuous
Musk2,0.9617950320243835,46.85383081436157,9898,2,10000,SinusoidProjectionRegenerativeContinuous
Musk2,0.9181321859359741,46.903762102127075,9898,2,10000,SinusoidProjectionRegenerativeContinuous
Musk2,0.9320800304412842,46.348058223724365,9898,2,10000,SinusoidProjectionRegenerativeContinuous
Nursery,0.9574074149131775,92.13864183425903,19440,5,10000,SinusoidProjectionRegenerativeContinuous
Nursery,0.9524691104888916,90.40968823432922,19440,5,10000,SinusoidProjectionRegenerativeContinuous
Nursery,0.950308620929718,90.79538083076477,19440,5,10000,SinusoidProjectionRegenerativeContinuous
Nursery,0.9567901492118835,89.80230236053467,19440,5,10000,SinusoidProjectionRegenerativeContinuous
OocytesMerlucciusNucleus4d,0.7254902124404907,7.866682767868042,1534,2,10000,SinusoidProjectionRegenerativeContinuous
OocytesMerlucciusNucleus4d,0.7882353067398071,7.824899673461914,1534,2,10000,SinusoidProjectionRegenerativeContinuous
OocytesMerlucciusNucleus4d,0.6784313917160034,7.817462921142578,1534,2,10000,SinusoidProjectionRegenerativeContinuous
OocytesMerlucciusNucleus4d,0.6627451181411743,7.882001161575317,1534,2,10000,SinusoidProjectionRegenerativeContinuous
OocytesMerlucciusStates2f,0.886274516582489,7.312899112701416,1534,3,10000,SinusoidProjectionRegenerativeContinuous
OocytesMerlucciusStates2f,0.886274516582489,7.271215915679932,1534,3,10000,SinusoidProjectionRegenerativeContinuous
OocytesMerlucciusStates2f,0.9176470637321472,7.3261191844940186,1534,3,10000,SinusoidProjectionRegenerativeContinuous
OocytesMerlucciusStates2f,0.9254902005195618,7.33417272567749,1534,3,10000,SinusoidProjectionRegenerativeContinuous
OocytesTrisopterusNucleus2f,0.7763158082962036,8.095155000686646,1368,2,10000,SinusoidProjectionRegenerativeContinuous
OocytesTrisopterusNucleus2f,0.7763158082962036,6.978955268859863,1368,2,10000,SinusoidProjectionRegenerativeContinuous
OocytesTrisopterusNucleus2f,0.7631579041481018,7.067878246307373,1368,2,10000,SinusoidProjectionRegenerativeContinuous
OocytesTrisopterusNucleus2f,0.6710526347160339,7.012594938278198,1368,2,10000,SinusoidProjectionRegenerativeContinuous
OocytesTrisopterusStates5b,0.9166666865348816,6.6274778842926025,1368,3,10000,SinusoidProjectionRegenerativeContinuous
OocytesTrisopterusStates5b,0.7894737124443054,6.707021951675415,1368,3,10000,SinusoidProjectionRegenerativeContinuous
OocytesTrisopterusStates5b,0.7368420958518982,6.581252813339233,1368,3,10000,SinusoidProjectionRegenerativeContinuous
OocytesTrisopterusStates5b,0.8991228342056274,6.557944059371948,1368,3,10000,SinusoidProjectionRegenerativeContinuous
Optical,0.9265442490577698,39.018903732299805,7646,10,10000,SinusoidProjectionRegenerativeContinuous
Ozone,0.9637224078178406,16.582164764404297,3804,2,10000,SinusoidProjectionRegenerativeContinuous
Ozone,0.960567831993103,16.61483073234558,3804,2,10000,SinusoidProjectionRegenerativeContinuous
Ozone,0.9447949528694153,16.99450397491455,3804,2,10000,SinusoidProjectionRegenerativeContinuous
Ozone,0.9684542417526245,17.190609455108643,3804,2,10000,SinusoidProjectionRegenerativeContinuous
PageBlocks,0.957602322101593,38.36925148963928,8210,5,10000,SinusoidProjectionRegenerativeContinuous
PageBlocks,0.905701756477356,39.21125078201294,8210,5,10000,SinusoidProjectionRegenerativeContinuous
PageBlocks,0.9517543911933899,37.20056772232056,8210,5,10000,SinusoidProjectionRegenerativeContinuous
PageBlocks,0.9568713307380676,37.50240778923035,8210,5,10000,SinusoidProjectionRegenerativeContinuous
Parkinsons,0.7346938848495483,1.8084967136383057,292,2,10000,SinusoidProjectionRegenerativeContinuous
Parkinsons,0.7346938848495483,1.8057234287261963,292,2,10000,SinusoidProjectionRegenerativeContinuous
Parkinsons,0.8979591727256775,1.795003890991211,292,2,10000,SinusoidProjectionRegenerativeContinuous
Parkinsons,0.9387755393981934,1.8004567623138428,292,2,10000,SinusoidProjectionRegenerativeContinuous
Pendigits,0.9345340132713318,71.25775671005249,14988,10,10000,SinusoidProjectionRegenerativeContinuous
Pima,0.71875,5.91532301902771,1152,2,10000,SinusoidProjectionRegenerativeContinuous
