dataset,dimensions,train_time,test_time,accuracy,f1
PTC_FR,10000,0.47,0.22,58.49,58.49
dataset,dimensions,train_time,test_time,accuracy,f1
MUTAG,10000,0.29,0.18,80.7,80.7
