dataset,dimensions,train_time,test_time,accuracy,f1,VSA
BZR,10000,0.01,0.0,0.0,0.0,FHRR
dataset,dimensions,train_time,test_time,accuracy,f1,VSA
BZR_MD,10000,0.0,0.0,0.0,0.0,FHRR
dataset,dimensions,train_time,test_time,accuracy,f1,VSA
COX2,10000,0.0,0.0,0.0,0.0,FHRR
dataset,dimensions,train_time,test_time,accuracy,f1,VSA
COX2_MD,10000,0.0,0.0,0.0,0.0,FHRR
dataset,dimensions,train_time,test_time,accuracy,f1,VSA
DHFR,10000,0.0,0.0,0.0,0.0,FHRR
