Name,Accuracy,Time,Dimensions,Method,Encoding,Iterations,Retrain
ChessKrvk,0.237239807844162,28.62535309791565,10000,add,sinusoid,1,False
ChessKrvkp,0.8585731983184814,3.237999439239502,10000,add,sinusoid,1,False
ChessKrvkp,0.8685857057571411,3.1560959815979004,10000,add,sinusoid,1,False
ChessKrvkp,0.8660826086997986,3.5131731033325195,10000,add,sinusoid,1,False
CongressionalVoting,0.5412843823432922,0.9154658317565918,10000,add,sinusoid,1,False
CongressionalVoting,0.5412843823432922,0.9193148612976074,10000,add,sinusoid,1,False
CongressionalVoting,0.5412843823432922,0.3566465377807617,10000,add,sinusoid,1,False
ConnBenchSonarMinesRocks,0.75,0.47698092460632324,10000,add,sinusoid,1,False
ConnBenchSonarMinesRocks,0.7115384340286255,0.46243977546691895,10000,add,sinusoid,1,False
ConnBenchSonarMinesRocks,0.7692307829856873,0.4384422302246094,10000,add,sinusoid,1,False
ConnBenchVowelDeterding,0.8679653406143188,1.0056946277618408,10000,add,sinusoid,1,False
ConnBenchVowelDeterding,0.8744588494300842,1.6972780227661133,10000,add,sinusoid,1,False
ConnBenchVowelDeterding,0.8614718317985535,1.8841211795806885,10000,add,sinusoid,1,False
Connect4,0.5757593512535095,64.12911295890808,10000,add,sinusoid,1,False
Connect4,0.5752856731414795,90.21891236305237,10000,add,sinusoid,1,False
Connect4,0.5747528076171875,98.1172502040863,10000,add,sinusoid,1,False
Contrac,0.489130437374115,2.1841025352478027,10000,add,sinusoid,1,False
Contrac,0.4836956560611725,2.3116567134857178,10000,add,sinusoid,1,False
Contrac,0.49184781312942505,2.2220466136932373,10000,add,sinusoid,1,False
CreditApproval,0.8430232405662537,1.2467889785766602,10000,add,sinusoid,1,False
CreditApproval,0.8430232405662537,0.8376479148864746,10000,add,sinusoid,1,False
CreditApproval,0.854651153087616,1.261967420578003,10000,add,sinusoid,1,False
CylinderBands,0.7265625,0.7022929191589355,10000,add,sinusoid,1,False
CylinderBands,0.703125,0.8612134456634521,10000,add,sinusoid,1,False
CylinderBands,0.703125,0.991938591003418,10000,add,sinusoid,1,False
Dermatology,0.9670329689979553,0.7911098003387451,10000,add,sinusoid,1,False
Dermatology,0.9670329689979553,0.3879272937774658,10000,add,sinusoid,1,False
Dermatology,0.9670329689979553,0.7390925884246826,10000,add,sinusoid,1,False
Echocardiogram,0.8787878751754761,0.2631256580352783,10000,add,sinusoid,1,False
Echocardiogram,0.8484848737716675,0.2639460563659668,10000,add,sinusoid,1,False
Echocardiogram,0.9090909361839294,0.3145465850830078,10000,add,sinusoid,1,False
Ecoli,0.7857142686843872,0.772651195526123,10000,add,sinusoid,1,False
Ecoli,0.7976190447807312,0.39322900772094727,10000,add,sinusoid,1,False
Ecoli,0.773809552192688,0.829756498336792,10000,add,sinusoid,1,False
EnergyY1,0.8489583134651184,1.1834495067596436,10000,add,sinusoid,1,False
EnergyY1,0.8489583134651184,0.8694891929626465,10000,add,sinusoid,1,False
EnergyY1,0.8489583134651184,1.232158899307251,10000,add,sinusoid,1,False
EnergyY2,0.8229166865348816,1.5097026824951172,10000,add,sinusoid,1,False
EnergyY2,0.828125,1.194211721420288,10000,add,sinusoid,1,False
EnergyY2,0.8229166865348816,1.1273193359375,10000,add,sinusoid,1,False
Fertility,0.7599999904632568,0.22684121131896973,10000,add,sinusoid,1,False
Fertility,0.7599999904632568,0.23050284385681152,10000,add,sinusoid,1,False
Fertility,0.7599999904632568,0.18756389617919922,10000,add,sinusoid,1,False
Flags,0.4375,0.37777018547058105,10000,add,sinusoid,1,False
Flags,0.4166666567325592,0.46907830238342285,10000,add,sinusoid,1,False
Flags,0.4583333432674408,0.3833119869232178,10000,add,sinusoid,1,False
Glass,0.6037735939025879,0.4649229049682617,10000,add,sinusoid,1,False
Glass,0.5849056839942932,0.4702937602996826,10000,add,sinusoid,1,False
Glass,0.5471698045730591,0.5237464904785156,10000,add,sinusoid,1,False
HabermanSurvival,0.6052631735801697,0.5491893291473389,10000,add,sinusoid,1,False
HabermanSurvival,0.5921052694320679,0.6880114078521729,10000,add,sinusoid,1,False
HabermanSurvival,0.6578947305679321,0.4697730541229248,10000,add,sinusoid,1,False
HayesRoth,0.0357142873108387,0.24039268493652344,10000,add,sinusoid,1,False
HayesRoth,0.0357142873108387,0.3476254940032959,10000,add,sinusoid,1,False
HayesRoth,0.0357142873108387,0.21097326278686523,10000,add,sinusoid,1,False
HeartCleveland,0.4868420958518982,0.7396085262298584,10000,add,sinusoid,1,False
HeartCleveland,0.4868420958518982,0.6767792701721191,10000,add,sinusoid,1,False
HeartCleveland,0.5,0.557866096496582,10000,add,sinusoid,1,False
HeartHungarian,0.8219178318977356,0.7106640338897705,10000,add,sinusoid,1,False
HeartHungarian,0.8082191944122314,0.5887486934661865,10000,add,sinusoid,1,False
HeartHungarian,0.8219178318977356,0.5322761535644531,10000,add,sinusoid,1,False
HeartSwitzerland,0.35483869910240173,0.14763689041137695,10000,add,sinusoid,1,False
HeartSwitzerland,0.3870967626571655,0.21505379676818848,10000,add,sinusoid,1,False
HeartSwitzerland,0.3870967626571655,0.3226616382598877,10000,add,sinusoid,1,False
HeartVa,0.23999999463558197,0.42980217933654785,10000,add,sinusoid,1,False
HeartVa,0.25999999046325684,0.47199416160583496,10000,add,sinusoid,1,False
HeartVa,0.25999999046325684,0.47008466720581055,10000,add,sinusoid,1,False
Hepatitis,0.7948718070983887,0.1676645278930664,10000,add,sinusoid,1,False
Hepatitis,0.7692307829856873,0.34995603561401367,10000,add,sinusoid,1,False
Hepatitis,0.7948718070983887,0.38576650619506836,10000,add,sinusoid,1,False
HillValley,0.5066006779670715,1.5222980976104736,10000,add,sinusoid,1,False
HillValley,0.5066006779670715,2.715907573699951,10000,add,sinusoid,1,False
HillValley,0.5066006779670715,2.281662702560425,10000,add,sinusoid,1,False
HorseColic,0.6029411554336548,0.5173158645629883,10000,add,sinusoid,1,False
HorseColic,0.6029411554336548,0.7994704246520996,10000,add,sinusoid,1,False
HorseColic,0.6029411554336548,0.4941079616546631,10000,add,sinusoid,1,False
IlpdIndianLiver,0.5753424763679504,0.8142156600952148,10000,add,sinusoid,1,False
IlpdIndianLiver,0.5890411138534546,1.2959506511688232,10000,add,sinusoid,1,False
IlpdIndianLiver,0.568493127822876,0.7416102886199951,10000,add,sinusoid,1,False
ImageSegmentation,0.14476190507411957,5.550518989562988,10000,add,sinusoid,1,False
ImageSegmentation,0.1376190483570099,7.050782918930054,10000,add,sinusoid,1,False
ImageSegmentation,0.14476190507411957,6.0816473960876465,10000,add,sinusoid,1,False
Ionosphere,0.8409090638160706,0.8815512657165527,10000,add,sinusoid,1,False
Ionosphere,0.7954545617103577,0.31642699241638184,10000,add,sinusoid,1,False
Ionosphere,0.7840909361839294,0.8633198738098145,10000,add,sinusoid,1,False
Iris,1.0,0.3577425479888916,10000,add,sinusoid,1,False
Iris,1.0,0.3317742347717285,10000,add,sinusoid,1,False
Iris,0.9729729890823364,0.2358396053314209,10000,add,sinusoid,1,False
LedDisplay,0.7480000257492065,1.5651228427886963,10000,add,sinusoid,1,False
LedDisplay,0.7480000257492065,1.580432653427124,10000,add,sinusoid,1,False
LedDisplay,0.7680000066757202,1.6884651184082031,10000,add,sinusoid,1,False
Lenses,0.8333333134651184,0.046575307846069336,10000,add,sinusoid,1,False
Lenses,0.8333333134651184,0.04613828659057617,10000,add,sinusoid,1,False
Lenses,0.8333333134651184,0.03836846351623535,10000,add,sinusoid,1,False
Letter,0.6438000202178955,26.90743398666382,10000,add,sinusoid,1,False
Letter,0.6531999707221985,26.65070867538452,10000,add,sinusoid,1,False
Letter,0.6442000269889832,30.28616714477539,10000,add,sinusoid,1,False
Libras,0.5888888835906982,0.8506076335906982,10000,add,sinusoid,1,False
Libras,0.5888888835906982,0.307405948638916,10000,add,sinusoid,1,False
Libras,0.5888888835906982,0.39435267448425293,10000,add,sinusoid,1,False
LowResSpect,0.7969924807548523,1.2621474266052246,10000,add,sinusoid,1,False
LowResSpect,0.7894737124443054,0.7434470653533936,10000,add,sinusoid,1,False
LowResSpect,0.7894737124443054,0.8864257335662842,10000,add,sinusoid,1,False
LungCancer,0.375,0.04547905921936035,10000,add,sinusoid,1,False
LungCancer,0.5,0.04434013366699219,10000,add,sinusoid,1,False
LungCancer,0.5,0.04134392738342285,10000,add,sinusoid,1,False
Lymphography,0.9459459185600281,0.2018599510192871,10000,add,sinusoid,1,False
Lymphography,0.9189189076423645,0.1663377285003662,10000,add,sinusoid,1,False
Lymphography,0.9459459185600281,0.3239891529083252,10000,add,sinusoid,1,False
Magic,0.7625657320022583,28.21757984161377,10000,add,sinusoid,1,False
Magic,0.7615141868591309,27.02591824531555,10000,add,sinusoid,1,False
Magic,0.7613039016723633,29.312371969223022,10000,add,sinusoid,1,False
Mammographic,0.7791666388511658,1.5756072998046875,10000,add,sinusoid,1,False
Mammographic,0.7749999761581421,1.1216094493865967,10000,add,sinusoid,1,False
Mammographic,0.7749999761581421,1.5234527587890625,10000,add,sinusoid,1,False
Miniboone,0.8281154036521912,191.40666723251343,10000,add,sinusoid,1,False
Miniboone,0.8307602405548096,188.3980782032013,10000,add,sinusoid,1,False
Miniboone,0.825255274772644,200.43739867210388,10000,add,sinusoid,1,False
MolecBiolPromoter,0.8846153616905212,0.10922455787658691,10000,add,sinusoid,1,False
MolecBiolPromoter,0.8461538553237915,0.18965387344360352,10000,add,sinusoid,1,False
MolecBiolPromoter,0.8846153616905212,0.22910809516906738,10000,add,sinusoid,1,False
MolecBiolSplice,0.779171884059906,5.168240547180176,10000,add,sinusoid,1,False
MolecBiolSplice,0.779171884059906,3.52911376953125,10000,add,sinusoid,1,False
MolecBiolSplice,0.7741530537605286,5.001806974411011,10000,add,sinusoid,1,False
Monks1,0.6111111044883728,1.592726707458496,10000,add,sinusoid,1,False
Monks1,0.6342592835426331,0.7346923351287842,10000,add,sinusoid,1,False
Monks1,0.6134259104728699,1.5438182353973389,10000,add,sinusoid,1,False
Monks2,0.5462962985038757,1.4844532012939453,10000,add,sinusoid,1,False
Monks2,0.5532407164573669,1.789320707321167,10000,add,sinusoid,1,False
Monks2,0.5416666865348816,1.0371084213256836,10000,add,sinusoid,1,False
Monks3,0.5717592835426331,1.5811457633972168,10000,add,sinusoid,1,False
Monks3,0.5648148059844971,1.1534185409545898,10000,add,sinusoid,1,False
Monks3,0.5578703880310059,1.561546802520752,10000,add,sinusoid,1,False
Mushroom,0.8823239803314209,12.010874032974243,10000,add,sinusoid,1,False
Mushroom,0.874938428401947,12.805432796478271,10000,add,sinusoid,1,False
Mushroom,0.8803545236587524,13.587349653244019,10000,add,sinusoid,1,False
Musk1,0.6134454011917114,0.6780273914337158,10000,add,sinusoid,1,False
Musk1,0.605042040348053,0.9435245990753174,10000,add,sinusoid,1,False
Musk1,0.6302521228790283,0.6710307598114014,10000,add,sinusoid,1,False
Musk2,0.7543966174125671,11.744648218154907,10000,add,sinusoid,1,False
Musk2,0.7519708871841431,11.331143140792847,10000,add,sinusoid,1,False
Musk2,0.749545156955719,10.075632095336914,10000,add,sinusoid,1,False
Nursery,0.8333333134651184,17.92571997642517,10000,add,sinusoid,1,False
Nursery,0.8299382925033569,19.29466700553894,10000,add,sinusoid,1,False
Nursery,0.824999988079071,17.810815572738647,10000,add,sinusoid,1,False
OocytesMerlucciusNucleus4d,0.615686297416687,1.9919397830963135,10000,add,sinusoid,1,False
OocytesMerlucciusNucleus4d,0.6117647290229797,1.9938223361968994,10000,add,sinusoid,1,False
OocytesMerlucciusNucleus4d,0.615686297416687,1.6375679969787598,10000,add,sinusoid,1,False
OocytesMerlucciusStates2f,0.8784313797950745,1.270162582397461,10000,add,sinusoid,1,False
OocytesMerlucciusStates2f,0.8823529481887817,0.968245267868042,10000,add,sinusoid,1,False
OocytesMerlucciusStates2f,0.8745098114013672,1.9516546726226807,10000,add,sinusoid,1,False
OocytesTrisopterusNucleus2f,0.5438596606254578,1.9363563060760498,10000,add,sinusoid,1,False
OocytesTrisopterusNucleus2f,0.5570175647735596,1.3580989837646484,10000,add,sinusoid,1,False
OocytesTrisopterusNucleus2f,0.5482456088066101,1.535987377166748,10000,add,sinusoid,1,False
OocytesTrisopterusStates5b,0.7324561476707458,1.8310446739196777,10000,add,sinusoid,1,False
OocytesTrisopterusStates5b,0.7368420958518982,1.6457390785217285,10000,add,sinusoid,1,False
OocytesTrisopterusStates5b,0.7280701994895935,1.7117233276367188,10000,add,sinusoid,1,False
Optical,0.907623827457428,9.632648468017578,10000,add,sinusoid,1,False
Optical,0.905397891998291,9.161911010742188,10000,add,sinusoid,1,False
Optical,0.903171956539154,9.015939712524414,10000,add,sinusoid,1,False
Ozone,0.7050473093986511,4.167358875274658,10000,add,sinusoid,1,False
Ozone,0.7034700512886047,4.179823637008667,10000,add,sinusoid,1,False
Ozone,0.7034700512886047,3.866356372833252,10000,add,sinusoid,1,False
PageBlocks,0.7419590353965759,9.219977378845215,10000,add,sinusoid,1,False
PageBlocks,0.7397660613059998,8.925008535385132,10000,add,sinusoid,1,False
PageBlocks,0.7353801131248474,9.338403940200806,10000,add,sinusoid,1,False
Parkinsons,0.8367347121238708,0.27081775665283203,10000,add,sinusoid,1,False
Parkinsons,0.8367347121238708,0.4680163860321045,10000,add,sinusoid,1,False
Parkinsons,0.8367347121238708,0.4069175720214844,10000,add,sinusoid,1,False
Pendigits,0.8107489943504333,18.83797860145569,10000,add,sinusoid,1,False
Pendigits,0.812178373336792,20.06474018096924,10000,add,sinusoid,1,False
Pendigits,0.814179539680481,21.51857590675354,10000,add,sinusoid,1,False
Pima,0.6770833134651184,1.4630630016326904,10000,add,sinusoid,1,False
Pima,0.6770833134651184,1.4553544521331787,10000,add,sinusoid,1,False
Pima,0.6770833134651184,1.452538013458252,10000,add,sinusoid,1,False
PittsburgBridgesMaterial,0.8461538553237915,0.24407744407653809,10000,add,sinusoid,1,False
PittsburgBridgesMaterial,0.8461538553237915,0.23630046844482422,10000,add,sinusoid,1,False
PittsburgBridgesMaterial,0.8461538553237915,0.20302987098693848,10000,add,sinusoid,1,False
PittsburgBridgesRelL,0.7307692170143127,0.21022987365722656,10000,add,sinusoid,1,False
PittsburgBridgesRelL,0.7307692170143127,0.18377971649169922,10000,add,sinusoid,1,False
PittsburgBridgesRelL,0.7307692170143127,0.25406718254089355,10000,add,sinusoid,1,False
PittsburgBridgesSpan,0.6086956262588501,0.20821261405944824,10000,add,sinusoid,1,False
PittsburgBridgesSpan,0.6086956262588501,0.22307586669921875,10000,add,sinusoid,1,False
PittsburgBridgesSpan,0.6086956262588501,0.11627078056335449,10000,add,sinusoid,1,False
PittsburgBridgesTOrD,0.8799999952316284,0.11083841323852539,10000,add,sinusoid,1,False
PittsburgBridgesTOrD,0.8799999952316284,0.218977689743042,10000,add,sinusoid,1,False
PittsburgBridgesTOrD,0.9200000166893005,0.21909022331237793,10000,add,sinusoid,1,False
PittsburgBridgesType,0.5384615659713745,0.2458665370941162,10000,add,sinusoid,1,False
PittsburgBridgesType,0.5384615659713745,0.23058581352233887,10000,add,sinusoid,1,False
PittsburgBridgesType,0.5384615659713745,0.1820683479309082,10000,add,sinusoid,1,False
Planning,0.46666666865348816,0.3172342777252197,10000,add,sinusoid,1,False
Planning,0.5333333611488342,0.4007689952850342,10000,add,sinusoid,1,False
Planning,0.4888888895511627,0.3452188968658447,10000,add,sinusoid,1,False
PlantMargin,0.7549999952316284,3.3733267784118652,10000,add,sinusoid,1,False
PlantMargin,0.7774999737739563,2.645516872406006,10000,add,sinusoid,1,False
PlantMargin,0.7699999809265137,1.6995599269866943,10000,add,sinusoid,1,False
PlantShape,0.6575000286102295,3.3300509452819824,10000,add,sinusoid,1,False
PlantShape,0.6700000166893005,2.46308970451355,10000,add,sinusoid,1,False
PlantShape,0.6549999713897705,3.1505842208862305,10000,add,sinusoid,1,False
PlantTexture,0.7225000262260437,2.7646238803863525,10000,add,sinusoid,1,False
PlantTexture,0.7250000238418579,2.9098622798919678,10000,add,sinusoid,1,False
PlantTexture,0.7149999737739563,2.6507487297058105,10000,add,sinusoid,1,False
PostOperative,0.4545454680919647,0.19354534149169922,10000,add,sinusoid,1,False
PostOperative,0.4545454680919647,0.10744214057922363,10000,add,sinusoid,1,False
PostOperative,0.3636363744735718,0.12646174430847168,10000,add,sinusoid,1,False
PrimaryTumor,0.4390243887901306,0.6652345657348633,10000,add,sinusoid,1,False
PrimaryTumor,0.45121949911117554,0.7016568183898926,10000,add,sinusoid,1,False
PrimaryTumor,0.45121949911117554,0.5489499568939209,10000,add,sinusoid,1,False
Ringnorm,0.9756757020950317,12.9872145652771,10000,add,sinusoid,1,False
Ringnorm,0.976756751537323,14.676728248596191,10000,add,sinusoid,1,False
Ringnorm,0.9745945930480957,12.166247129440308,10000,add,sinusoid,1,False
Seeds,0.942307710647583,0.31125450134277344,10000,add,sinusoid,1,False
Seeds,0.9230769276618958,0.5099968910217285,10000,add,sinusoid,1,False
Seeds,0.942307710647583,0.31308412551879883,10000,add,sinusoid,1,False
Semeion,0.8517587780952454,2.495893716812134,10000,add,sinusoid,1,False
Semeion,0.8341708779335022,2.708926200866699,10000,add,sinusoid,1,False
Semeion,0.8341708779335022,2.0645296573638916,10000,add,sinusoid,1,False
Soybean,0.542553186416626,1.8041472434997559,10000,add,sinusoid,1,False
Soybean,0.5505319237709045,1.3326635360717773,10000,add,sinusoid,1,False
Soybean,0.5079787373542786,1.8120081424713135,10000,add,sinusoid,1,False
Spambase,0.8399999737739563,7.9939866065979,10000,add,sinusoid,1,False
Spambase,0.8339130282402039,8.158320188522339,10000,add,sinusoid,1,False
Spambase,0.8339130282402039,7.879845380783081,10000,add,sinusoid,1,False
Spect,0.4516128897666931,0.6719119548797607,10000,add,sinusoid,1,False
Spect,0.4516128897666931,0.9911510944366455,10000,add,sinusoid,1,False
Spect,0.4516128897666931,0.601219892501831,10000,add,sinusoid,1,False
Spectf,0.8342245817184448,0.9476313591003418,10000,add,sinusoid,1,False
Spectf,0.7754010558128357,0.8151922225952148,10000,add,sinusoid,1,False
Spectf,0.8074866533279419,1.0287253856658936,10000,add,sinusoid,1,False
StatlogAustralianCredit,0.5116279125213623,1.1802332401275635,10000,add,sinusoid,1,False
StatlogAustralianCredit,0.49418604373931885,1.5722744464874268,10000,add,sinusoid,1,False
StatlogAustralianCredit,0.5058139562606812,0.9123795032501221,10000,add,sinusoid,1,False
StatlogGermanCredit,0.7120000123977661,2.0120792388916016,10000,add,sinusoid,1,False
StatlogGermanCredit,0.7120000123977661,1.6167709827423096,10000,add,sinusoid,1,False
StatlogGermanCredit,0.7200000286102295,2.014252185821533,10000,add,sinusoid,1,False
StatlogHeart,0.8805969953536987,0.625626802444458,10000,add,sinusoid,1,False
StatlogHeart,0.8805969953536987,0.4708378314971924,10000,add,sinusoid,1,False
StatlogHeart,0.8805969953536987,0.4498128890991211,10000,add,sinusoid,1,False
StatlogImage,0.8336221575737,3.7991394996643066,10000,add,sinusoid,1,False
StatlogImage,0.8318890929222107,4.813482999801636,10000,add,sinusoid,1,False
StatlogImage,0.8301559686660767,4.442573547363281,10000,add,sinusoid,1,False
StatlogLandsat,0.8314999938011169,10.03264331817627,10000,add,sinusoid,1,False
StatlogLandsat,0.8295000195503235,9.598158359527588,10000,add,sinusoid,1,False
StatlogLandsat,0.8289999961853027,9.957612037658691,10000,add,sinusoid,1,False
StatlogShuttle,0.8277931213378906,66.55864548683167,10000,add,sinusoid,1,False
StatlogShuttle,0.8479310274124146,65.01765727996826,10000,add,sinusoid,1,False
StatlogShuttle,0.8466896414756775,57.62889909744263,10000,add,sinusoid,1,False
StatlogVehicle,0.5734597444534302,0.949753999710083,10000,add,sinusoid,1,False
StatlogVehicle,0.5829383730888367,0.893303394317627,10000,add,sinusoid,1,False
StatlogVehicle,0.5639810562133789,1.2923321723937988,10000,add,sinusoid,1,False
SteelPlates,0.5072165131568909,2.2344276905059814,10000,add,sinusoid,1,False
SteelPlates,0.5051546096801758,2.034428358078003,10000,add,sinusoid,1,False
SteelPlates,0.5092783570289612,1.78684663772583,10000,add,sinusoid,1,False
SyntheticControl,0.9200000166893005,0.6909048557281494,10000,add,sinusoid,1,False
SyntheticControl,0.9266666769981384,0.9940323829650879,10000,add,sinusoid,1,False
SyntheticControl,0.9333333373069763,0.8880105018615723,10000,add,sinusoid,1,False
Teaching,0.5789473652839661,0.294431209564209,10000,add,sinusoid,1,False
Teaching,0.5789473652839661,0.3312652111053467,10000,add,sinusoid,1,False
Teaching,0.5789473652839661,0.2962772846221924,10000,add,sinusoid,1,False
Thyroid,0.5198366641998291,8.803926229476929,10000,add,sinusoid,1,False
Thyroid,0.5265461206436157,9.064826011657715,10000,add,sinusoid,1,False
Thyroid,0.5300467014312744,8.756451606750488,10000,add,sinusoid,1,False
TicTacToe,0.6150627732276917,1.3185005187988281,10000,add,sinusoid,1,False
TicTacToe,0.6192468404769897,1.3997232913970947,10000,add,sinusoid,1,False
TicTacToe,0.6025104522705078,1.6866023540496826,10000,add,sinusoid,1,False
Titanic,0.7818182110786438,2.100400686264038,10000,add,sinusoid,1,False
Titanic,0.7818182110786438,2.1253910064697266,10000,add,sinusoid,1,False
Titanic,0.7672727108001709,2.5702598094940186,10000,add,sinusoid,1,False
Trains,0.5,0.023981094360351562,10000,add,sinusoid,1,False
Trains,0.0,0.02055954933166504,10000,add,sinusoid,1,False
Trains,0.5,0.01463627815246582,10000,add,sinusoid,1,False
Twonorm,0.9805405139923096,7.0972983837127686,10000,add,sinusoid,1,False
Twonorm,0.9783783555030823,6.333381414413452,10000,add,sinusoid,1,False
Twonorm,0.9794594645500183,6.588391304016113,10000,add,sinusoid,1,False
VertebralColumn2Clases,0.7142857313156128,0.727959394454956,10000,add,sinusoid,1,False
VertebralColumn2Clases,0.7272727489471436,0.3135378360748291,10000,add,sinusoid,1,False
VertebralColumn2Clases,0.701298713684082,0.6936414241790771,10000,add,sinusoid,1,False
VertebralColumn3Clases,0.7922077775001526,0.6348810195922852,10000,add,sinusoid,1,False
VertebralColumn3Clases,0.7922077775001526,0.4099273681640625,10000,add,sinusoid,1,False
VertebralColumn3Clases,0.7922077775001526,0.7046329975128174,10000,add,sinusoid,1,False
WallFollowing,0.5542522072792053,4.41360330581665,10000,add,sinusoid,1,False
WallFollowing,0.5652492642402649,4.716392993927002,10000,add,sinusoid,1,False
WallFollowing,0.5645161271095276,4.759582996368408,10000,add,sinusoid,1,False
Waveform,0.8199999928474426,3.8558449745178223,10000,add,sinusoid,1,False
Waveform,0.8208000063896179,5.422065496444702,10000,add,sinusoid,1,False
Waveform,0.8199999928474426,6.415647983551025,10000,add,sinusoid,1,False
WaveformNoise,0.8032000064849854,6.244683027267456,10000,add,sinusoid,1,False
WaveformNoise,0.8167999982833862,5.931415796279907,10000,add,sinusoid,1,False
WaveformNoise,0.8040000200271606,6.118360280990601,10000,add,sinusoid,1,False
Wine,1.0,0.2344202995300293,10000,add,sinusoid,1,False
Wine,0.9772727489471436,0.4172630310058594,10000,add,sinusoid,1,False
