Name,Accuracy,Time,Dimensions,Method,Encoding,Iterations,Retrain
HayesRoth,0.0357142873108387,0.34285569190979004,10000,add,hashmap,1,False
HayesRoth,0.0357142873108387,0.4154014587402344,10000,add,hashmap,1,False
HeartCleveland,0.5526315569877625,0.557044267654419,10000,add,hashmap,1,False
HeartCleveland,0.5657894611358643,0.6848752498626709,10000,add,hashmap,1,False
HeartCleveland,0.5526315569877625,0.3665478229522705,10000,add,hashmap,1,False
HeartHungarian,0.8082191944122314,0.7469515800476074,10000,add,hashmap,1,False
HeartHungarian,0.8219178318977356,0.5460031032562256,10000,add,hashmap,1,False
HeartHungarian,0.8082191944122314,0.3478424549102783,10000,add,hashmap,1,False
HeartSwitzerland,0.32258063554763794,0.15584063529968262,10000,add,hashmap,1,False
HeartSwitzerland,0.35483869910240173,0.30394577980041504,10000,add,hashmap,1,False
HeartSwitzerland,0.32258063554763794,0.3108184337615967,10000,add,hashmap,1,False
HeartVa,0.23999999463558197,0.2846853733062744,10000,add,hashmap,1,False
HeartVa,0.23999999463558197,0.5301766395568848,10000,add,hashmap,1,False
HeartVa,0.2199999988079071,0.2581136226654053,10000,add,hashmap,1,False
Hepatitis,0.7692307829856873,0.15752148628234863,10000,add,hashmap,1,False
Hepatitis,0.7692307829856873,0.4751715660095215,10000,add,hashmap,1,False
Hepatitis,0.7692307829856873,0.29165053367614746,10000,add,hashmap,1,False
HillValley,0.5066006779670715,2.005889415740967,10000,add,hashmap,1,False
HillValley,0.5066006779670715,1.929445743560791,10000,add,hashmap,1,False
HillValley,0.5066006779670715,1.8166911602020264,10000,add,hashmap,1,False
HorseColic,0.6029411554336548,0.850656270980835,10000,add,hashmap,1,False
HorseColic,0.6176470518112183,0.561023473739624,10000,add,hashmap,1,False
HorseColic,0.6029411554336548,0.7104179859161377,10000,add,hashmap,1,False
IlpdIndianLiver,0.6301369667053223,0.9795167446136475,10000,add,hashmap,1,False
IlpdIndianLiver,0.6301369667053223,1.4317331314086914,10000,add,hashmap,1,False
IlpdIndianLiver,0.6232876777648926,0.7327675819396973,10000,add,hashmap,1,False
ImageSegmentation,0.1428571492433548,5.2522993087768555,10000,add,hashmap,1,False
ImageSegmentation,0.1428571492433548,4.5407562255859375,10000,add,hashmap,1,False
ImageSegmentation,0.1428571492433548,4.502915620803833,10000,add,hashmap,1,False
Ionosphere,0.8068181872367859,0.3965287208557129,10000,add,hashmap,1,False
Ionosphere,0.7840909361839294,0.7898244857788086,10000,add,hashmap,1,False
Ionosphere,0.8068181872367859,0.8056366443634033,10000,add,hashmap,1,False
Iris,0.9729729890823364,0.17215490341186523,10000,add,hashmap,1,False
Iris,0.9729729890823364,0.44141173362731934,10000,add,hashmap,1,False
Iris,0.9729729890823364,0.31111884117126465,10000,add,hashmap,1,False
LedDisplay,0.7599999904632568,1.665304183959961,10000,add,hashmap,1,False
LedDisplay,0.7639999985694885,1.32755446434021,10000,add,hashmap,1,False
LedDisplay,0.7599999904632568,1.5252759456634521,10000,add,hashmap,1,False
Lenses,0.8333333134651184,0.051384687423706055,10000,add,hashmap,1,False
Lenses,1.0,0.04058837890625,10000,add,hashmap,1,False
Lenses,1.0,0.040526390075683594,10000,add,hashmap,1,False
Letter,0.6796000003814697,23.408707857131958,10000,add,hashmap,1,False
Letter,0.6845999956130981,23.973739862442017,10000,add,hashmap,1,False
Letter,0.6790000200271606,22.290311813354492,10000,add,hashmap,1,False
Libras,0.6333333253860474,0.49669790267944336,10000,add,hashmap,1,False
Libras,0.6222222447395325,0.8440811634063721,10000,add,hashmap,1,False
Libras,0.6555555462837219,0.9231274127960205,10000,add,hashmap,1,False
LowResSpect,0.7744361162185669,1.0730304718017578,10000,add,hashmap,1,False
LowResSpect,0.7819548845291138,1.0283710956573486,10000,add,hashmap,1,False
LowResSpect,0.7819548845291138,0.9787852764129639,10000,add,hashmap,1,False
LungCancer,0.5,0.040157318115234375,10000,add,hashmap,1,False
LungCancer,0.5,0.04484868049621582,10000,add,hashmap,1,False
LungCancer,0.5,0.06754827499389648,10000,add,hashmap,1,False
Lymphography,0.8918918967247009,0.3001856803894043,10000,add,hashmap,1,False
Lymphography,0.9189189076423645,0.22986698150634766,10000,add,hashmap,1,False
Lymphography,0.9189189076423645,0.3754568099975586,10000,add,hashmap,1,False
Magic,0.7844374179840088,21.583245277404785,10000,add,hashmap,1,False
Magic,0.7829653024673462,23.879223823547363,10000,add,hashmap,1,False
Magic,0.7779179811477661,21.361746788024902,10000,add,hashmap,1,False
Mammographic,0.7791666388511658,1.6985042095184326,10000,add,hashmap,1,False
Mammographic,0.7791666388511658,1.6051709651947021,10000,add,hashmap,1,False
Mammographic,0.7833333611488342,1.4557442665100098,10000,add,hashmap,1,False
Miniboone,0.8444458246231079,159.0613570213318,10000,add,hashmap,1,False
Miniboone,0.8391868472099304,152.74811220169067,10000,add,hashmap,1,False
Miniboone,0.8396174311637878,150.67969632148743,10000,add,hashmap,1,False
MolecBiolPromoter,0.8846153616905212,0.3244333267211914,10000,add,hashmap,1,False
MolecBiolPromoter,0.8461538553237915,0.15851187705993652,10000,add,hashmap,1,False
MolecBiolPromoter,0.8846153616905212,0.17925429344177246,10000,add,hashmap,1,False
MolecBiolSplice,0.8745294809341431,4.862609386444092,10000,add,hashmap,1,False
MolecBiolSplice,0.8682559728622437,4.075456619262695,10000,add,hashmap,1,False
MolecBiolSplice,0.8820577263832092,4.152539491653442,10000,add,hashmap,1,False
Monks1,0.5717592835426331,1.1134068965911865,10000,add,hashmap,1,False
Monks1,0.5671296119689941,1.3251237869262695,10000,add,hashmap,1,False
Monks1,0.5740740895271301,1.0744061470031738,10000,add,hashmap,1,False
Monks2,0.6342592835426331,1.477306604385376,10000,add,hashmap,1,False
Monks2,0.625,1.2250940799713135,10000,add,hashmap,1,False
Monks2,0.6388888955116272,1.0201950073242188,10000,add,hashmap,1,False
Monks3,0.5277777910232544,0.7965452671051025,10000,add,hashmap,1,False
Monks3,0.5277777910232544,1.4148876667022705,10000,add,hashmap,1,False
Monks3,0.5277777910232544,2.0768563747406006,10000,add,hashmap,1,False
Mushroom,0.8897095322608948,10.26947808265686,10000,add,hashmap,1,False
Mushroom,0.8808468580245972,9.07576608657837,10000,add,hashmap,1,False
Mushroom,0.8852781653404236,9.126354455947876,10000,add,hashmap,1,False
Musk1,0.6302521228790283,1.0894575119018555,10000,add,hashmap,1,False
Musk1,0.6470588445663452,0.8265109062194824,10000,add,hashmap,1,False
Musk1,0.6470588445663452,1.0345165729522705,10000,add,hashmap,1,False
Musk2,0.7537901997566223,8.215872526168823,10000,add,hashmap,1,False
Musk2,0.7513644695281982,7.683206558227539,10000,add,hashmap,1,False
Musk2,0.7519708871841431,8.251195669174194,10000,add,hashmap,1,False
Nursery,0.8626543283462524,14.382713556289673,10000,add,hashmap,1,False
Nursery,0.8598765134811401,15.281508207321167,10000,add,hashmap,1,False
Nursery,0.8540123701095581,15.872445821762085,10000,add,hashmap,1,False
OocytesMerlucciusNucleus4d,0.6235294342041016,1.2172489166259766,10000,add,hashmap,1,False
OocytesMerlucciusNucleus4d,0.6196078658103943,1.1767354011535645,10000,add,hashmap,1,False
OocytesMerlucciusNucleus4d,0.6196078658103943,1.5778987407684326,10000,add,hashmap,1,False
OocytesMerlucciusStates2f,0.8745098114013672,1.1688897609710693,10000,add,hashmap,1,False
OocytesMerlucciusStates2f,0.8666666746139526,1.6244685649871826,10000,add,hashmap,1,False
OocytesMerlucciusStates2f,0.8549019694328308,1.2782597541809082,10000,add,hashmap,1,False
OocytesTrisopterusNucleus2f,0.5570175647735596,1.2775604724884033,10000,add,hashmap,1,False
OocytesTrisopterusNucleus2f,0.5438596606254578,1.4307889938354492,10000,add,hashmap,1,False
OocytesTrisopterusNucleus2f,0.5614035129547119,1.1014728546142578,10000,add,hashmap,1,False
OocytesTrisopterusStates5b,0.7236841917037964,0.9763085842132568,10000,add,hashmap,1,False
OocytesTrisopterusStates5b,0.7236841917037964,1.553588628768921,10000,add,hashmap,1,False
OocytesTrisopterusStates5b,0.719298243522644,1.2663257122039795,10000,add,hashmap,1,False
Optical,0.8948246836662292,6.617307186126709,10000,add,hashmap,1,False
Optical,0.8942682147026062,6.449418306350708,10000,add,hashmap,1,False
Optical,0.8920422792434692,6.670791149139404,10000,add,hashmap,1,False
Ozone,0.7066246271133423,3.131981611251831,10000,add,hashmap,1,False
Ozone,0.7050473093986511,2.70041823387146,10000,add,hashmap,1,False
Ozone,0.7113564610481262,2.6556637287139893,10000,add,hashmap,1,False
PageBlocks,0.7704678177833557,6.7332680225372314,10000,add,hashmap,1,False
PageBlocks,0.7711988091468811,6.98101282119751,10000,add,hashmap,1,False
PageBlocks,0.7646198868751526,6.605947971343994,10000,add,hashmap,1,False
Parkinsons,0.8367347121238708,0.26877880096435547,10000,add,hashmap,1,False
Parkinsons,0.8367347121238708,0.4348256587982178,10000,add,hashmap,1,False
Parkinsons,0.8571428656578064,0.5418448448181152,10000,add,hashmap,1,False
Pendigits,0.8058890700340271,14.996816396713257,10000,add,hashmap,1,False
Pendigits,0.805031418800354,14.081551551818848,10000,add,hashmap,1,False
Pendigits,0.8064608573913574,13.233240842819214,10000,add,hashmap,1,False
Pima,0.6822916865348816,1.0164930820465088,10000,add,hashmap,1,False
Pima,0.6822916865348816,0.9745185375213623,10000,add,hashmap,1,False
Pima,0.6875,1.5707612037658691,10000,add,hashmap,1,False
PittsburgBridgesMaterial,0.9230769276618958,0.23905682563781738,10000,add,hashmap,1,False
PittsburgBridgesMaterial,0.8846153616905212,0.30733370780944824,10000,add,hashmap,1,False
PittsburgBridgesMaterial,0.9230769276618958,0.16102027893066406,10000,add,hashmap,1,False
PittsburgBridgesRelL,0.6538461446762085,0.13556718826293945,10000,add,hashmap,1,False
PittsburgBridgesRelL,0.6538461446762085,0.301271915435791,10000,add,hashmap,1,False
PittsburgBridgesRelL,0.6538461446762085,0.2940049171447754,10000,add,hashmap,1,False
PittsburgBridgesSpan,0.47826087474823,0.20195293426513672,10000,add,hashmap,1,False
PittsburgBridgesSpan,0.6086956262588501,0.27230286598205566,10000,add,hashmap,1,False
PittsburgBridgesSpan,0.5652173757553101,0.23164629936218262,10000,add,hashmap,1,False
PittsburgBridgesTOrD,0.8799999952316284,0.29661059379577637,10000,add,hashmap,1,False
PittsburgBridgesTOrD,0.9200000166893005,0.11317753791809082,10000,add,hashmap,1,False
PittsburgBridgesTOrD,0.8799999952316284,0.2848823070526123,10000,add,hashmap,1,False
PittsburgBridgesType,0.5769230723381042,0.19204306602478027,10000,add,hashmap,1,False
PittsburgBridgesType,0.6153846383094788,0.1821727752685547,10000,add,hashmap,1,False
PittsburgBridgesType,0.5769230723381042,0.1801307201385498,10000,add,hashmap,1,False
Planning,0.5555555820465088,0.436633825302124,10000,add,hashmap,1,False
Planning,0.5777778029441833,0.4633464813232422,10000,add,hashmap,1,False
Planning,0.5555555820465088,0.5138421058654785,10000,add,hashmap,1,False
PlantMargin,0.7774999737739563,1.6408259868621826,10000,add,hashmap,1,False
PlantMargin,0.7925000190734863,2.91517972946167,10000,add,hashmap,1,False
PlantMargin,0.7599999904632568,1.947258710861206,10000,add,hashmap,1,False
PlantShape,0.5625,2.380296468734741,10000,add,hashmap,1,False
PlantShape,0.5350000262260437,1.5918407440185547,10000,add,hashmap,1,False
PlantShape,0.5400000214576721,1.8984391689300537,10000,add,hashmap,1,False
PlantTexture,0.7300000190734863,2.395794630050659,10000,add,hashmap,1,False
PlantTexture,0.7275000214576721,2.236891746520996,10000,add,hashmap,1,False
PlantTexture,0.7275000214576721,2.3780758380889893,10000,add,hashmap,1,False
PostOperative,0.4545454680919647,0.19701147079467773,10000,add,hashmap,1,False
PostOperative,0.4545454680919647,0.23649287223815918,10000,add,hashmap,1,False
PostOperative,0.4545454680919647,0.10149788856506348,10000,add,hashmap,1,False
PrimaryTumor,0.46341463923454285,0.824455976486206,10000,add,hashmap,1,False
PrimaryTumor,0.4878048896789551,0.7750866413116455,10000,add,hashmap,1,False
PrimaryTumor,0.47560974955558777,0.46150755882263184,10000,add,hashmap,1,False
Ringnorm,0.9729729890823364,8.767147064208984,10000,add,hashmap,1,False
Ringnorm,0.9659459590911865,9.66955852508545,10000,add,hashmap,1,False
Ringnorm,0.9718918800354004,9.894459247589111,10000,add,hashmap,1,False
Seeds,0.8461538553237915,0.283585786819458,10000,add,hashmap,1,False
Seeds,0.8269230723381042,0.6390626430511475,10000,add,hashmap,1,False
Seeds,0.8461538553237915,0.36444544792175293,10000,add,hashmap,1,False
Semeion,0.8442211151123047,2.3266217708587646,10000,add,hashmap,1,False
Semeion,0.8341708779335022,2.195571184158325,10000,add,hashmap,1,False
Semeion,0.8417085409164429,2.747905731201172,10000,add,hashmap,1,False
Soybean,0.3882978856563568,0.944774866104126,10000,add,hashmap,1,False
Soybean,0.3617021143436432,1.3598570823669434,10000,add,hashmap,1,False
Soybean,0.47074466943740845,1.8607971668243408,10000,add,hashmap,1,False
Spambase,0.834782600402832,7.07905650138855,10000,add,hashmap,1,False
Spambase,0.8295652270317078,7.404800653457642,10000,add,hashmap,1,False
Spambase,0.8304347991943359,5.13483190536499,10000,add,hashmap,1,False
Spect,0.48924732208251953,0.7006354331970215,10000,add,hashmap,1,False
Spect,0.49462366104125977,0.412747859954834,10000,add,hashmap,1,False
Spect,0.48924732208251953,0.5399518013000488,10000,add,hashmap,1,False
Spectf,0.9197860956192017,0.5238564014434814,10000,add,hashmap,1,False
Spectf,0.9197860956192017,0.9302752017974854,10000,add,hashmap,1,False
Spectf,0.9197860956192017,1.063838005065918,10000,add,hashmap,1,False
StatlogAustralianCredit,0.5232558250427246,1.5160374641418457,10000,add,hashmap,1,False
StatlogAustralianCredit,0.5174418687820435,0.7349331378936768,10000,add,hashmap,1,False
StatlogAustralianCredit,0.5232558250427246,0.815410852432251,10000,add,hashmap,1,False
StatlogGermanCredit,0.6959999799728394,1.2599279880523682,10000,add,hashmap,1,False
StatlogGermanCredit,0.699999988079071,1.4608972072601318,10000,add,hashmap,1,False
StatlogGermanCredit,0.6880000233650208,1.6056616306304932,10000,add,hashmap,1,False
StatlogHeart,0.8805969953536987,0.8065130710601807,10000,add,hashmap,1,False
StatlogHeart,0.8805969953536987,0.4108998775482178,10000,add,hashmap,1,False
StatlogHeart,0.8656716346740723,0.5956175327301025,10000,add,hashmap,1,False
StatlogImage,0.8734835386276245,2.334951877593994,10000,add,hashmap,1,False
StatlogImage,0.8734835386276245,3.085134983062744,10000,add,hashmap,1,False
StatlogImage,0.8717504143714905,3.033437728881836,10000,add,hashmap,1,False
StatlogLandsat,0.7799999713897705,8.165660858154297,10000,add,hashmap,1,False
StatlogLandsat,0.7760000228881836,8.147915601730347,10000,add,hashmap,1,False
StatlogLandsat,0.7804999947547913,7.928293704986572,10000,add,hashmap,1,False
StatlogShuttle,0.8133103251457214,71.05785703659058,10000,add,hashmap,1,False
StatlogShuttle,0.8349655270576477,74.85457825660706,10000,add,hashmap,1,False
StatlogShuttle,0.8168965578079224,86.10655736923218,10000,add,hashmap,1,False
StatlogVehicle,0.5924170613288879,1.46120285987854,10000,add,hashmap,1,False
StatlogVehicle,0.5876777172088623,1.4994194507598877,10000,add,hashmap,1,False
StatlogVehicle,0.5829383730888367,1.8636417388916016,10000,add,hashmap,1,False
SteelPlates,0.5587629079818726,3.877078056335449,10000,add,hashmap,1,False
SteelPlates,0.5505154728889465,3.624460458755493,10000,add,hashmap,1,False
SteelPlates,0.5505154728889465,2.885338544845581,10000,add,hashmap,1,False
SyntheticControl,0.9200000166893005,0.8912396430969238,10000,add,hashmap,1,False
SyntheticControl,0.9266666769981384,0.8904786109924316,10000,add,hashmap,1,False
SyntheticControl,0.9133333563804626,0.9575450420379639,10000,add,hashmap,1,False
Teaching,0.5789473652839661,0.43099212646484375,10000,add,hashmap,1,False
Teaching,0.5526315569877625,0.28379249572753906,10000,add,hashmap,1,False
Teaching,0.5789473652839661,0.25875401496887207,10000,add,hashmap,1,False
Thyroid,0.6528587937355042,12.486073970794678,10000,add,hashmap,1,False
Thyroid,0.5863476991653442,12.37785029411316,10000,add,hashmap,1,False
Thyroid,0.5784714221954346,12.778784275054932,10000,add,hashmap,1,False
TicTacToe,0.6527196764945984,1.5921690464019775,10000,add,hashmap,1,False
TicTacToe,0.6736401915550232,1.2159912586212158,10000,add,hashmap,1,False
TicTacToe,0.6652719378471375,1.8862154483795166,10000,add,hashmap,1,False
Titanic,0.7527272701263428,4.169165134429932,10000,add,hashmap,1,False
Titanic,0.7872727513313293,4.20070743560791,10000,add,hashmap,1,False
Titanic,0.7527272701263428,3.793633222579956,10000,add,hashmap,1,False
Trains,0.5,0.03032851219177246,10000,add,hashmap,1,False
Trains,0.5,0.02052927017211914,10000,add,hashmap,1,False
Trains,0.5,0.019641399383544922,10000,add,hashmap,1,False
Twonorm,0.976756751537323,9.150387048721313,10000,add,hashmap,1,False
Twonorm,0.976216197013855,9.749000549316406,10000,add,hashmap,1,False
Twonorm,0.977297306060791,10.067631721496582,10000,add,hashmap,1,False
VertebralColumn2Clases,0.7792207598686218,0.5231418609619141,10000,add,hashmap,1,False
VertebralColumn2Clases,0.7662337422370911,0.8188271522521973,10000,add,hashmap,1,False
VertebralColumn2Clases,0.7792207598686218,0.7122526168823242,10000,add,hashmap,1,False
VertebralColumn3Clases,0.8181818127632141,0.42157959938049316,10000,add,hashmap,1,False
VertebralColumn3Clases,0.7792207598686218,0.5769698619842529,10000,add,hashmap,1,False
VertebralColumn3Clases,0.8051947951316833,0.36115121841430664,10000,add,hashmap,1,False
WallFollowing,0.6348973512649536,7.181238651275635,10000,add,hashmap,1,False
WallFollowing,0.6304985284805298,6.559290170669556,10000,add,hashmap,1,False
WallFollowing,0.6275659799575806,7.2534754276275635,10000,add,hashmap,1,False
Waveform,0.8159999847412109,6.0230677127838135,10000,add,hashmap,1,False
Waveform,0.8216000199317932,6.5970683097839355,10000,add,hashmap,1,False
Waveform,0.8208000063896179,6.313043117523193,10000,add,hashmap,1,False
WaveformNoise,0.8015999794006348,6.479946613311768,10000,add,hashmap,1,False
WaveformNoise,0.8087999820709229,6.984821081161499,10000,add,hashmap,1,False
WaveformNoise,0.8040000200271606,6.1096978187561035,10000,add,hashmap,1,False
Wine,1.0,0.4841432571411133,10000,add,hashmap,1,False
Wine,1.0,0.36733365058898926,10000,add,hashmap,1,False
Wine,1.0,0.4261205196380615,10000,add,hashmap,1,False
WineQualityRed,0.4000000059604645,3.3603553771972656,10000,add,hashmap,1,False
WineQualityRed,0.42250001430511475,2.277374029159546,10000,add,hashmap,1,False
WineQualityRed,0.41499999165534973,2.117037057876587,10000,add,hashmap,1,False
WineQualityWhite,0.3651960790157318,8.285305500030518,10000,add,hashmap,1,False
WineQualityWhite,0.366830050945282,7.105623006820679,10000,add,hashmap,1,False
WineQualityWhite,0.3700980246067047,8.41840410232544,10000,add,hashmap,1,False
Yeast,0.5417789816856384,1.9557335376739502,10000,add,hashmap,1,False
